# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_LCDM_model
# start_datetime = 2023-03-15 14:30:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift.json
# init = config/init.json
# random
#   seed = 3973526814 (Default)
# output
#   file = output/shift-LCDM/chain/1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-5.48441,6.01338e-06,0.000513521,1,3,1,6.10262,0.694888,0.0471193,0.241632,4.15e-05,8.59445e-05,0.711163,0.694888,0.0471193,0.241632,8.59445e-05,0.711163,0.0601499,0.547724,1091.06,0,0,3.22785,3.22785,0.0336415,301.43,1.7345,0.0227525,-0.139832,-0.00619808,0.000472502
-4.04199,1,4.14945e-05,8,319,0,6.91708,0.687431,0.0465979,0.246372,4.15e-05,8.78193e-05,0.706943,0.687431,0.0465979,0.246372,8.78193e-05,0.706943,0.0616653,0.548415,1092.02,0,0,3.20903,3.20903,0.0334241,301.623,1.73694,0.0220204,0.0527337,-0.00375782,-0.000259633
-2.14381,0.994973,8.08582e-05,4,15,0,4.57396,0.687722,0.0468682,0.246522,4.15e-05,8.7745e-05,0.706522,0.687722,0.0468682,0.246522,8.7745e-05,0.706522,0.0613556,0.548278,1091.83,0,0,3.20721,3.20721,0.0334022,301.649,1.7372,0.0221669,0.0790869,-0.00349906,-0.00011312
-0.57208,0.999981,0.000156933,4,15,0,2.12845,0.688293,0.0472178,0.247483,4.15e-05,8.75994e-05,0.705212,0.688293,0.0472178,0.247483,8.75994e-05,0.705212,0.0609332,0.548087,1091.62,0,0,3.20155,3.20155,0.0333551,301.542,1.73801,0.0223693,-0.0278924,-0.00269465,8.93029e-05
-1.09988,0.736683,0.000311099,6,105,0,2.69181,0.679098,0.0482873,0.258454,4.15e-05,8.99876e-05,0.693168,0.679098,0.0482873,0.258454,8.99876e-05,0.693168,0.061142,0.548182,1091.92,0,0,3.15059,3.15059,0.0328114,301.66,1.74493,0.0222689,0.0897027,0.00423005,-1.11379e-05
-2.1323,0.818847,0.000272972,5,41,0,2.53504,0.677006,0.0481482,0.261302,4.15e-05,9.05447e-05,0.69046,0.677006,0.0481482,0.261302,9.05447e-05,0.69046,0.061564,0.54837,1092.25,0,0,3.1395,3.1395,0.032711,301.521,1.74645,0.0220681,-0.0494786,0.00575043,-0.00021188
-1.314,0.939298,0.000311114,2,7,0,2.23225,0.677184,0.0485386,0.261482,4.15e-05,9.04972e-05,0.689889,0.677184,0.0485386,0.261482,9.04972e-05,0.689889,0.0611632,0.548192,1092,0,0,3.1372,3.1372,0.0326785,301.599,1.74678,0.0222587,0.0285662,0.00607582,-2.12922e-05
-1.314,0.0985076,0.000514089,1,3,1,1.61089,0.677184,0.0485386,0.261482,4.15e-05,9.04972e-05,0.689889,0.677184,0.0485386,0.261482,9.04972e-05,0.689889,0.0611632,0.548192,1092,0,0,3.1372,3.1372,0.0326785,301.599,1.74678,0.0222587,0.0285662,0.00607582,-2.12922e-05
-1.32632,0.993922,6.62325e-05,5,63,0,1.75264,0.676724,0.0482235,0.261168,4.15e-05,9.06201e-05,0.690518,0.676724,0.0482235,0.261168,9.06201e-05,0.690518,0.0615299,0.548355,1092.21,0,0,3.13973,3.13973,0.0327041,301.606,1.74641,0.0220842,0.0357693,0.00570942,-0.000195778
-1.47328,0.997355,0.000130559,4,15,0,1.93605,0.676479,0.048277,0.261064,4.15e-05,9.06857e-05,0.690569,0.676479,0.048277,0.261064,9.06857e-05,0.690569,0.0615119,0.548347,1092.19,0,0,3.13992,3.13992,0.0326987,301.674,1.74637,0.0220927,0.104263,0.00567377,-0.000187273
-3.1521,0.670414,0.000257928,1,3,0,3.68947,0.676299,0.0484266,0.26079,4.15e-05,9.07342e-05,0.690693,0.676299,0.0484266,0.26079,9.07342e-05,0.690693,0.0613925,0.548294,1092.09,0,0,3.14041,3.14041,0.0326914,301.789,1.7463,0.0221493,0.218801,0.00559591,-0.000130667
-2.82369,0.955232,0.000192074,2,7,0,4.61264,0.676732,0.0480061,0.261188,4.15e-05,9.0618e-05,0.690716,0.676732,0.0480061,0.261188,9.0618e-05,0.690716,0.0617401,0.548448,1092.35,0,0,3.14053,3.14053,0.0327207,301.53,1.7463,0.0219852,-0.0399541,0.00559938,-0.000294804
-1.53148,0.652285,0.000331871,3,7,0,1.94102,0.676858,0.0486085,0.262071,4.15e-05,9.05842e-05,0.68923,0.676858,0.0486085,0.262071,9.05842e-05,0.68923,0.0611409,0.548182,1092,0,0,3.13453,3.13453,0.032652,301.587,1.74714,0.0222694,0.0173812,0.00644479,-1.06169e-05
-1.81794,0.813059,0.000235842,4,15,0,2.65454,0.676882,0.0480566,0.260547,4.15e-05,9.05778e-05,0.691306,0.676882,0.0480566,0.260547,9.05778e-05,0.691306,0.0616701,0.548417,1092.28,0,0,3.14293,3.14293,0.0327365,301.614,1.74596,0.0220181,0.0444753,0.00526193,-0.000261913
-1.20946,0.930831,0.000268204,2,5,0,2.93743,0.677253,0.0485092,0.261176,4.15e-05,9.04786e-05,0.690224,0.677253,0.0485092,0.261176,9.04786e-05,0.690224,0.0611818,0.5482,1092,0,0,3.13855,3.13855,0.0326902,301.621,1.74659,0.0222498,0.0514276,0.00588528,-3.01776e-05
-1.15549,0.439819,0.000426429,1,3,0,1.85047,0.677164,0.0482198,0.260728,4.15e-05,9.05025e-05,0.690962,0.677164,0.0482198,0.260728,9.05025e-05,0.690962,0.0614729,0.54833,1092.17,0,0,3.14154,3.14154,0.0327235,301.601,1.74616,0.0221112,0.0314418,0.00546363,-0.000168768
-1.35246,0.999737,0.000167487,7,191,0,2.80051,0.693179,0.0466202,0.241864,4.15e-05,8.63688e-05,0.711429,0.693179,0.0466202,0.241864,8.63688e-05,0.711429,0.0608678,0.548058,1091.48,0,0,3.22897,3.22897,0.0336491,301.468,1.73431,0.0224009,-0.1022,-0.00639327,0.000120879
-1.77749,0.897559,0.000322243,2,3,0,1.79615,0.69338,0.0466499,0.24201,4.15e-05,8.63187e-05,0.711254,0.69338,0.0466499,0.24201,8.63187e-05,0.711254,0.0608114,0.548032,1091.46,0,0,3.2282,3.2282,0.0336456,301.427,1.73442,0.0224282,-0.142921,-0.00628057,0.00014819
-1.77749,0.0201866,0.000461457,1,3,1,1.925,0.69338,0.0466499,0.24201,4.15e-05,8.63187e-05,0.711254,0.69338,0.0466499,0.24201,8.63187e-05,0.711254,0.0608114,0.548032,1091.46,0,0,3.2282,3.2282,0.0336456,301.427,1.73442,0.0224282,-0.142921,-0.00628057,0.00014819
-1.27967,0.998907,5.82442e-05,4,23,0,2.09575,0.693278,0.0467082,0.241677,4.15e-05,8.63442e-05,0.711529,0.693278,0.0467082,0.241677,8.63442e-05,0.711529,0.0607674,0.548012,1091.41,0,0,3.22942,3.22942,0.0336488,301.512,1.73425,0.0224495,-0.0577813,-0.00645445,0.000169548
-2.10738,0.999995,0.00011103,8,343,0,2.90178,0.672535,0.0489243,0.267121,4.15e-05,9.17526e-05,0.683863,0.672535,0.0489243,0.267121,9.17526e-05,0.683863,0.0614362,0.548314,1092.25,0,0,3.11304,3.11304,0.0324234,301.631,1.75009,0.0221286,0.0605946,0.00938626,-0.000151404
-1.91413,0.99,0.000210032,5,51,0,2.62301,0.673166,0.0487872,0.265829,4.15e-05,9.15807e-05,0.685292,0.673166,0.0487872,0.265829,9.15807e-05,0.685292,0.0614796,0.548333,1092.25,0,0,3.1187,3.1187,0.0324781,301.67,1.7493,0.022108,0.0998058,0.00859761,-0.000171961
-1.91413,0.00126902,0.00038271,1,3,0,4.00977,0.673166,0.0487872,0.265829,4.15e-05,9.15807e-05,0.685292,0.673166,0.0487872,0.265829,9.15807e-05,0.685292,0.0614796,0.548333,1092.25,0,0,3.1187,3.1187,0.0324781,301.67,1.7493,0.022108,0.0998058,0.00859761,-0.000171961
-1.86226,0.999953,4.91884e-05,6,103,0,2.08711,0.673419,0.0487873,0.265916,4.15e-05,9.15119e-05,0.685205,0.673419,0.0487873,0.265916,9.15119e-05,0.685205,0.0614444,0.548317,1092.24,0,0,3.11836,3.11836,0.03248,301.62,1.74935,0.0221247,0.0503903,0.00865265,-0.000155289
-1.38179,0.992303,9.21829e-05,6,119,0,2.7172,0.676161,0.048598,0.262313,4.15e-05,9.07711e-05,0.688998,0.676161,0.048598,0.262313,9.07711e-05,0.688998,0.0612468,0.548229,1092.05,0,0,3.13357,3.13357,0.0326349,301.653,1.74726,0.0222187,0.0825326,0.00656227,-6.12764e-05
-1.28175,0.996591,0.000167596,4,19,0,1.46479,0.676265,0.0483302,0.261842,4.15e-05,9.07432e-05,0.689737,0.676265,0.0483302,0.261842,9.07432e-05,0.689737,0.0614901,0.548338,1092.2,0,0,3.13656,3.13656,0.0326701,301.614,1.74685,0.0221031,0.044471,0.00614568,-0.000176916
-0.597635,0.773548,0.000305167,6,111,0,1.8441,0.683291,0.0476739,0.253644,4.15e-05,8.88866e-05,0.698593,0.683291,0.0476739,0.253644,8.88866e-05,0.698593,0.0611641,0.548192,1091.87,0,0,3.17321,3.17321,0.0330615,301.527,1.74185,0.0222583,-0.0429426,0.00115313,-2.16988e-05
-0.68761,0.804139,0.00030897,4,23,0,1.13227,0.682506,0.0477469,0.253811,4.15e-05,8.90912e-05,0.698353,0.682506,0.0477469,0.253811,8.90912e-05,0.698353,0.0611998,0.548208,1091.87,0,0,3.17217,3.17217,0.0330381,301.642,1.74198,0.0222412,0.0723398,0.0012768,-3.87833e-05
-0.946394,0.139552,0.000338231,5,63,0,1.54691,0.683678,0.0473834,0.252443,4.15e-05,8.8786e-05,0.700085,0.683678,0.0473834,0.252443,8.8786e-05,0.700085,0.0613959,0.548296,1091.98,0,0,3.1795,3.1795,0.0331249,301.546,1.74098,0.0221478,-0.0238142,0.00028122,-0.000132238
-0.930573,0.9999,6.7933e-05,7,215,0,1.61966,0.681061,0.048155,0.25662,4.15e-05,8.94697e-05,0.695136,0.681061,0.048155,0.25662,8.94697e-05,0.695136,0.0610014,0.548119,1091.81,0,0,3.15875,3.15875,0.0329041,301.588,1.74383,0.0223364,0.0183976,0.00312997,5.64034e-05
-1.6546,0.974609,0.000123182,6,111,0,3.22009,0.679098,0.0481451,0.257706,4.15e-05,8.99876e-05,0.694059,0.679098,0.0481451,0.257706,8.99876e-05,0.694059,0.0612791,0.548244,1091.98,0,0,3.15424,3.15424,0.032843,301.718,1.74441,0.0222033,0.148462,0.00371442,-7.66766e-05
-2.20377,0.990847,0.000207699,6,111,0,3.26327,0.684649,0.0474283,0.250366,4.15e-05,8.85345e-05,0.702117,0.684649,0.0474283,0.250366,8.85345e-05,0.702117,0.0612196,0.548217,1091.81,0,0,3.18815,3.18815,0.0331957,301.722,1.73979,0.0222317,0.15164,-0.000912744,-4.82675e-05
-2.20377,0.000270147,0.000361751,1,3,0,4.79829,0.684649,0.0474283,0.250366,4.15e-05,8.85345e-05,0.702117,0.684649,0.0474283,0.250366,8.85345e-05,0.702117,0.0612196,0.548217,1091.81,0,0,3.18815,3.18815,0.0331957,301.722,1.73979,0.0222317,0.15164,-0.000912744,-4.82675e-05
-1.52218,0.983025,5.38516e-05,3,11,0,4.05452,0.684732,0.0471419,0.250558,4.15e-05,8.8513e-05,0.702212,0.684732,0.0471419,0.250558,8.8513e-05,0.702212,0.0614906,0.548338,1092,0,0,3.18856,3.18856,0.033215,301.585,1.73974,0.0221028,0.0148714,-0.000962754,-0.000177174
-2.11245,0.97775,9.21008e-05,7,167,0,2.95853,0.688436,0.0475708,0.247938,4.15e-05,8.75631e-05,0.704403,0.688436,0.0475708,0.247938,8.75631e-05,0.704403,0.0605696,0.54792,1091.4,0,0,3.19807,3.19807,0.0333152,301.575,1.73849,0.0225459,0.00489663,-0.00220757,0.000265879
-3.50068,0.909765,0.000154263,2,3,0,3.72319,0.688403,0.0476857,0.24783,4.15e-05,8.75715e-05,0.704397,0.688403,0.0476857,0.24783,8.75715e-05,0.704397,0.0604628,0.547871,1091.33,0,0,3.19803,3.19803,0.0333082,301.635,1.73849,0.0225982,0.0648938,-0.00220627,0.000318174
-2.95334,0.909181,0.000217488,6,95,0,6.75437,0.680801,0.0474601,0.254586,4.15e-05,8.95382e-05,0.697864,0.680801,0.0474601,0.254586,8.95382e-05,0.697864,0.0617144,0.548436,1092.19,0,0,3.17007,3.17007,0.0330114,301.686,1.74223,0.0219973,0.11592,0.001532,-0.000282723
-0.806787,0.999271,0.00030463,2,7,0,3.48793,0.681402,0.0479808,0.256236,4.15e-05,8.93801e-05,0.695693,0.681402,0.0479808,0.256236,8.93801e-05,0.695693,0.0611231,0.548174,1091.89,0,0,3.16107,3.16107,0.0329341,301.535,1.74351,0.0222779,-0.0352809,0.00281397,-2.08897e-06
-0.806787,0.000282548,0.000526529,1,1,0,1.06192,0.681402,0.0479808,0.256236,4.15e-05,8.93801e-05,0.695693,0.681402,0.0479808,0.256236,8.93801e-05,0.695693,0.0611231,0.548174,1091.89,0,0,3.16107,3.16107,0.0329341,301.535,1.74351,0.0222779,-0.0352809,0.00281397,-2.08897e-06
-2.5504,0.99628,8.43764e-05,4,23,0,2.76292,0.680786,0.0475115,0.25475,4.15e-05,8.9542e-05,0.697649,0.680786,0.0475115,0.25475,8.9542e-05,0.697649,0.0616658,0.548415,1092.16,0,0,3.16918,3.16918,0.0330025,301.682,1.74236,0.0220201,0.1116,0.00165764,-0.000259887
-2.52457,0.997716,0.000144894,7,167,0,4.59281,0.687479,0.0476432,0.249897,4.15e-05,8.78071e-05,0.702372,0.687479,0.0476432,0.249897,8.78071e-05,0.702372,0.0606278,0.547947,1091.49,0,0,3.18933,3.18933,0.0332378,301.451,1.73969,0.0225175,-0.11894,-0.00100552,0.000237472
-2.61727,0.956851,0.000247783,4,23,0,3.45144,0.687564,0.0467734,0.24655,4.15e-05,8.77853e-05,0.706589,0.687564,0.0467734,0.24655,8.77853e-05,0.706589,0.0614715,0.548329,1091.9,0,0,3.2075,3.2075,0.0334066,301.636,1.73716,0.0221119,0.065961,-0.00354177,-0.000168125
-2.61727,0.000101135,0.000382477,1,1,0,3.81895,0.687564,0.0467734,0.24655,4.15e-05,8.77853e-05,0.706589,0.687564,0.0467734,0.24655,8.77853e-05,0.706589,0.0614715,0.548329,1091.9,0,0,3.2075,3.2075,0.0334066,301.636,1.73716,0.0221119,0.065961,-0.00354177,-0.000168125
-2.88891,0.993637,6.43055e-05,3,7,0,3.0427,0.687555,0.0466909,0.246606,4.15e-05,8.77876e-05,0.706615,0.687555,0.0466909,0.246606,8.77876e-05,0.706615,0.0615552,0.548366,1091.96,0,0,3.20761,3.20761,0.0334117,301.601,1.73714,0.0220723,0.03092,-0.00355644,-0.000207737
-2.1252,0.93527,0.000108267,3,15,0,5.68006,0.687827,0.0475157,0.24787,4.15e-05,8.77183e-05,0.704527,0.687827,0.0475157,0.24787,8.77183e-05,0.704527,0.0607048,0.547983,1091.47,0,0,3.19857,3.19857,0.0333117,301.654,1.73841,0.0224799,0.0844348,-0.00229498,0.000199936
-2.8071,0.999344,0.000158447,7,135,0,4.46023,0.690442,0.0469857,0.243829,4.15e-05,8.70549e-05,0.709098,0.690442,0.0469857,0.243829,8.70549e-05,0.709098,0.0608726,0.54806,1091.49,0,0,3.21856,3.21856,0.0335154,301.694,1.73568,0.0223986,0.124461,-0.00501892,0.000118564
-1.3079,0.994626,0.000266779,4,15,0,2.70363,0.690495,0.0471685,0.245433,4.15e-05,8.70415e-05,0.707312,0.690495,0.0471685,0.245433,8.70415e-05,0.707312,0.0606858,0.547974,1091.43,0,0,3.21074,3.21074,0.0334545,301.51,1.73678,0.0224892,-0.0601351,-0.00392403,0.000209198
-1.3079,1.81537e-08,0.000441427,1,1,0,2.68722,0.690495,0.0471685,0.245433,4.15e-05,8.70415e-05,0.707312,0.690495,0.0471685,0.245433,8.70415e-05,0.707312,0.0606858,0.547974,1091.43,0,0,3.21074,3.21074,0.0334545,301.51,1.73678,0.0224892,-0.0601351,-0.00392403,0.000209198
-1.67891,0.991946,7.8198e-05,4,15,0,1.95504,0.690613,0.0472314,0.245488,4.15e-05,8.70118e-05,0.707194,0.690613,0.0472314,0.245488,8.70118e-05,0.707194,0.0606085,0.547938,1091.39,0,0,3.21023,3.21023,0.0334495,301.506,1.73685,0.0225269,-0.0636978,-0.00385058,0.000246851
-0.996707,0.928216,0.000128707,3,15,0,4.05612,0.690319,0.0467639,0.244654,4.15e-05,8.70859e-05,0.708495,0.690319,0.0467639,0.244654,8.70859e-05,0.708495,0.0611086,0.548167,1091.67,0,0,3.21592,3.21592,0.033508,301.513,1.73605,0.0222849,-0.0570729,-0.00464712,4.91035e-06
-0.972624,0.970027,0.000182819,5,63,0,2.71463,0.687783,0.0474092,0.248087,4.15e-05,8.77294e-05,0.704416,0.687783,0.0474092,0.248087,8.77294e-05,0.704416,0.0608145,0.548033,1091.55,0,0,3.1981,3.1981,0.0333136,301.592,1.73847,0.0224267,0.0224296,-0.00222729,0.000146694
-1.37653,0.719643,0.000283429,6,95,0,2.53183,0.678298,0.0479915,0.258611,4.15e-05,9.02e-05,0.693307,0.678298,0.0479915,0.258611,9.02e-05,0.693307,0.0615381,0.548359,1092.16,0,0,3.15113,3.15113,0.0328173,301.657,1.74484,0.0220803,0.0868792,0.0041365,-0.000199652
-1.52858,0.700627,0.000252735,6,103,0,5.59665,0.691517,0.0466661,0.243721,4.15e-05,8.67846e-05,0.709526,0.691517,0.0466661,0.243721,8.67846e-05,0.709526,0.0610448,0.548138,1091.63,0,0,3.22049,3.22049,0.0335633,301.445,1.73545,0.0223155,-0.124939,-0.00525314,3.55355e-05
-1.70366,0.950925,0.000216457,3,11,0,2.7927,0.69097,0.0465918,0.243136,4.15e-05,8.69221e-05,0.710186,0.69097,0.0465918,0.243136,8.69221e-05,0.710186,0.0611924,0.548205,1091.68,0,0,3.22338,3.22338,0.0335775,301.587,1.73503,0.0222448,0.0172273,-0.00567158,-3.52369e-05
-1.32374,0.838032,0.000318972,5,39,0,2.67235,0.690598,0.0469228,0.24407,4.15e-05,8.70156e-05,0.70892,0.690598,0.0469228,0.24407,8.70156e-05,0.70892,0.0609137,0.548079,1091.53,0,0,3.21779,3.21779,0.0335163,301.614,1.7358,0.0223787,0.0441366,-0.0049046,9.87141e-05
-1.26534,0.278222,0.000367019,2,5,0,1.60068,0.690598,0.0466939,0.244398,4.15e-05,8.70156e-05,0.708821,0.690598,0.0466939,0.244398,8.70156e-05,0.708821,0.0611406,0.548181,1091.69,0,0,3.21736,3.21736,0.033526,301.487,1.73586,0.0222696,-0.0834062,-0.00483962,-1.04469e-05
-2.30077,0.986557,0.000127364,5,63,0,3.09916,0.691964,0.0471662,0.243849,4.15e-05,8.66724e-05,0.708898,0.691964,0.0471662,0.243849,8.66724e-05,0.708898,0.060492,0.547884,1091.29,0,0,3.21774,3.21774,0.0335247,301.533,1.73584,0.0225839,-0.0367744,-0.00486425,0.000303854
-1.87558,0.711851,0.000201562,4,31,0,5.14005,0.692757,0.0464872,0.241143,4.15e-05,8.64742e-05,0.712283,0.692757,0.0464872,0.241143,8.64742e-05,0.712283,0.0610568,0.548144,1091.56,0,0,3.23276,3.23276,0.0336746,301.593,1.73377,0.0223098,0.0225369,-0.00693215,2.97793e-05
-1.89665,0.956444,0.0001775,3,7,0,2.97528,0.692948,0.0464137,0.240934,4.15e-05,8.64266e-05,0.712566,0.692948,0.0464137,0.240934,8.64266e-05,0.712566,0.0611047,0.548165,1091.59,0,0,3.23403,3.23403,0.0336903,301.571,1.7336,0.0222868,0.00135171,-0.0071032,6.7533e-06
-4.22774,0.293105,0.000261729,3,7,0,5.59494,0.69284,0.0461102,0.241315,4.15e-05,8.64533e-05,0.712488,0.69284,0.0461102,0.241315,8.64533e-05,0.712488,0.0614245,0.548308,1091.81,0,0,3.23369,3.23369,0.0337031,301.425,1.73365,0.0221342,-0.145224,-0.00705181,-0.000145816
-3.84024,1,9.59396e-05,3,7,0,4.379,0.692824,0.0469338,0.241486,4.15e-05,8.64575e-05,0.711494,0.692824,0.0469338,0.241486,8.64575e-05,0.711494,0.0606053,0.547937,1091.29,0,0,3.22924,3.22924,0.0336277,301.685,1.73425,0.0225284,0.114649,-0.00644676,0.00024843
-1.85099,0.975261,0.000154663,4,27,0,4.55162,0.693931,0.0464692,0.241047,4.15e-05,8.61818e-05,0.712398,0.693931,0.0464692,0.241047,8.61818e-05,0.712398,0.0609177,0.54808,1091.5,0,0,3.23332,3.23332,0.0336985,301.431,1.73372,0.0223768,-0.139363,-0.006977,9.67855e-05
-1.54438,0.999211,0.00023563,5,63,0,3.48004,0.691289,0.046855,0.243217,4.15e-05,8.68417e-05,0.709841,0.691289,0.046855,0.243217,8.68417e-05,0.709841,0.0608881,0.548067,1091.5,0,0,3.22187,3.22187,0.0335583,301.619,1.73524,0.0223911,0.0485442,-0.00545564,0.00011108
-1.54438,3.5755e-08,0.000375375,1,3,0,3.80294,0.691289,0.046855,0.243217,4.15e-05,8.68417e-05,0.709841,0.691289,0.046855,0.243217,8.68417e-05,0.709841,0.0608881,0.548067,1091.5,0,0,3.22187,3.22187,0.0335583,301.619,1.73524,0.0223911,0.0485442,-0.00545564,0.00011108
-1.20694,0.999882,7.68587e-05,7,143,0,2.56984,0.692648,0.0468026,0.242487,4.15e-05,8.65014e-05,0.710624,0.692648,0.0468026,0.242487,8.65014e-05,0.710624,0.0607581,0.548007,1091.42,0,0,3.22538,3.22538,0.0336065,301.514,1.73479,0.0224541,-0.0562649,-0.00590891,0.000174057
-1.04436,0.990854,0.000122663,6,103,0,1.87145,0.691738,0.046829,0.243154,4.15e-05,8.6729e-05,0.70993,0.691738,0.046829,0.243154,8.6729e-05,0.70993,0.0608536,0.548051,1091.49,0,0,3.22228,3.22228,0.0335697,301.554,1.7352,0.0224078,-0.0160157,-0.00550032,0.000127772
-1.81631,0.993689,0.000191255,3,15,0,1.99265,0.691569,0.0465979,0.242427,4.15e-05,8.67715e-05,0.710888,0.691569,0.0465979,0.242427,8.67715e-05,0.710888,0.0611057,0.548166,1091.61,0,0,3.22651,3.22651,0.0336077,301.609,1.73461,0.0222863,0.0388569,-0.00609328,6.30049e-06
