# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_LCDM_model
# start_datetime = 2023-03-15 14:30:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift.json
# init = config/init.json
# random
#   seed = 3973532818 (Default)
# output
#   file = output/shift-LCDM/chain/4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-88.687,0,0.000770997,0,1,1,90.0117,0.697834,0.0489093,0.246567,4.15e-05,8.52205e-05,0.704439,0.697834,0.0489093,0.246567,8.52205e-05,0.704439,0.0580798,0.546689,1090,0,0,3.19855,3.19855,0.0333925,300.921,1.73866,0.0238174,-0.648521,-0.00204448,0.00153743
-86.8614,0.994396,7.02282e-05,2,3,0,89.5185,0.697842,0.0488856,0.246436,4.15e-05,8.52185e-05,0.704594,0.697842,0.0488856,0.246436,8.52185e-05,0.704594,0.0581003,0.5467,1090.01,0,0,3.19921,3.19921,0.0333984,300.931,1.73856,0.0238065,-0.639106,-0.00213743,0.00152648
-76.7859,0.907496,0.000138835,2,3,0,88.9952,0.697497,0.0487448,0.246216,4.15e-05,8.53029e-05,0.704954,0.697497,0.0487448,0.246216,8.53029e-05,0.704954,0.0582735,0.546791,1090.1,0,0,3.20076,3.20076,0.0334113,300.96,1.73834,0.0237144,-0.610091,-0.00236102,0.00143442
-52.1628,1,0.00020973,2,3,0,76.7045,0.696826,0.0478489,0.245326,4.15e-05,8.54671e-05,0.706739,0.696826,0.0478489,0.245326,8.54671e-05,0.706739,0.0591954,0.54726,1090.64,0,0,3.20848,3.20848,0.0335026,300.864,1.73725,0.0232338,-0.705854,-0.00344615,0.000953833
-28.8165,0.333333,0.000417172,2,3,0,51.0159,0.695828,0.0480115,0.244095,4.15e-05,8.57126e-05,0.707808,0.695828,0.0480115,0.244095,8.57126e-05,0.707808,0.0591716,0.547249,1090.55,0,0,3.21309,3.21309,0.0335087,301.242,1.73658,0.023246,-0.327627,-0.00412342,0.000966039
-6.70446,0.992033,0.000112739,4,15,0,32.448,0.691484,0.0465721,0.241256,4.15e-05,8.67929e-05,0.712085,0.691484,0.0465721,0.241256,8.67929e-05,0.712085,0.0611429,0.548182,1091.59,0,0,3.23182,3.23182,0.0336428,301.79,1.73386,0.0222685,0.220019,-0.0068388,-1.15498e-05
-10.1004,0.214868,0.000218778,1,1,0,10.961,0.691509,0.0468085,0.241214,4.15e-05,8.67866e-05,0.711891,0.691509,0.0468085,0.241214,8.67866e-05,0.711891,0.0609046,0.548074,1091.43,0,0,3.23095,3.23095,0.0336245,301.874,1.73398,0.0223831,0.303606,-0.00672094,0.000103107
-9.78199,0.99886,4.30962e-05,2,3,0,10.4789,0.691535,0.04679,0.241189,4.15e-05,8.67799e-05,0.711934,0.691535,0.04679,0.241189,8.67799e-05,0.711934,0.0609194,0.548081,1091.44,0,0,3.23115,3.23115,0.0336272,301.867,1.73395,0.022376,0.297148,-0.00674696,9.59568e-05
-4.52994,1,8.53332e-05,2,3,0,9.93499,0.691655,0.0464693,0.241363,4.15e-05,8.67499e-05,0.712081,0.691655,0.0464693,0.241363,8.67499e-05,0.712081,0.0612226,0.548218,1091.65,0,0,3.23181,3.23181,0.0336513,301.714,1.73387,0.0222303,0.143537,-0.00683044,-4.96983e-05
-4.31951,1,0.000167762,3,7,0,4.8706,0.691582,0.046256,0.241442,4.15e-05,8.67681e-05,0.712216,0.691582,0.046256,0.241442,8.67681e-05,0.712216,0.0614467,0.548318,1091.79,0,0,3.23242,3.23242,0.0336659,301.639,1.73379,0.0221236,0.0692915,-0.00691256,-0.000156387
-4.31951,0.0243732,0.00032632,2,3,0,6.00322,0.691582,0.046256,0.241442,4.15e-05,8.67681e-05,0.712216,0.691582,0.046256,0.241442,8.67681e-05,0.712216,0.0614467,0.548318,1091.79,0,0,3.23242,3.23242,0.0336659,301.639,1.73379,0.0221236,0.0692915,-0.00691256,-0.000156387
-1.06614,0.999929,3.95967e-05,5,63,0,4.79917,0.692161,0.0466687,0.242568,4.15e-05,8.66231e-05,0.710677,0.692161,0.0466687,0.242568,8.66231e-05,0.710677,0.0609558,0.548098,1091.54,0,0,3.2256,3.2256,0.0336074,301.526,1.73475,0.0223584,-0.044178,-0.00594999,7.83713e-05
-1.77371,0.995922,7.71641e-05,4,31,0,2.14003,0.692567,0.0469754,0.243147,4.15e-05,8.65216e-05,0.709792,0.692567,0.0469754,0.243147,8.65216e-05,0.709792,0.0605986,0.547934,1091.34,0,0,3.2217,3.2217,0.0335713,301.486,1.7353,0.0225317,-0.084257,-0.00539861,0.000251696
-6.4911,0.708436,0.000147088,2,7,0,9.30871,0.692825,0.0474868,0.243707,4.15e-05,8.64572e-05,0.70872,0.692825,0.0474868,0.243707,8.64572e-05,0.70872,0.0600664,0.547684,1091.03,0,0,3.21698,3.21698,0.0335159,301.542,1.73596,0.0227939,-0.0281491,-0.00474111,0.000513943
-6.01581,1,0.000125408,2,3,0,6.83441,0.692861,0.0474475,0.243648,4.15e-05,8.64483e-05,0.708818,0.692861,0.0474475,0.243648,8.64483e-05,0.708818,0.0600996,0.5477,1091.05,0,0,3.21741,3.21741,0.0335215,301.532,1.7359,0.0227774,-0.0381973,-0.00479961,0.00049745
-3.4029,0.929064,0.000238253,4,15,0,6.16144,0.694537,0.046709,0.241488,4.15e-05,8.60315e-05,0.711717,0.694537,0.046709,0.241488,8.60315e-05,0.711717,0.0605989,0.547934,1091.33,0,0,3.23031,3.23031,0.0336751,301.36,1.73416,0.0225316,-0.210369,-0.00654351,0.000251576
-3.4029,0.0188641,0.000369382,1,3,0,5.62359,0.694537,0.046709,0.241488,4.15e-05,8.60315e-05,0.711717,0.694537,0.046709,0.241488,8.60315e-05,0.711717,0.0605989,0.547934,1091.33,0,0,3.23031,3.23031,0.0336751,301.36,1.73416,0.0225316,-0.210369,-0.00654351,0.000251576
-1.77037,0.9981,4.89715e-05,5,47,0,4.97696,0.693774,0.0463391,0.240331,4.15e-05,8.62207e-05,0.713244,0.693774,0.0463391,0.240331,8.62207e-05,0.713244,0.0610686,0.548149,1091.57,0,0,3.2371,3.2371,0.0337282,301.517,1.73319,0.0223041,-0.0527523,-0.00750669,2.4085e-05
-1.48156,0.992792,9.18099e-05,8,287,0,2.78957,0.680368,0.047649,0.256078,4.15e-05,8.9652e-05,0.696183,0.680368,0.047649,0.256078,8.9652e-05,0.696183,0.061588,0.548381,1092.16,0,0,3.16306,3.16306,0.032948,301.598,1.74321,0.0220568,0.028314,0.00250894,-0.000223235
-6.04166,0.680485,0.00016798,5,47,0,7.97053,0.679582,0.047989,0.259533,4.15e-05,8.98596e-05,0.692388,0.679582,0.047989,0.259533,8.98596e-05,0.692388,0.0613641,0.548282,1092.12,0,0,3.14743,3.14743,0.0328136,301.337,1.7454,0.0221628,-0.232891,0.00469818,-0.000117156
-3.23902,0.999915,0.000133883,5,55,0,7.1975,0.676805,0.0485221,0.26049,4.15e-05,9.05984e-05,0.690897,0.676805,0.0485221,0.26049,9.05984e-05,0.690897,0.061231,0.548222,1091.99,0,0,3.14125,3.14125,0.0327003,301.788,1.74619,0.0222263,0.217705,0.00548829,-5.3685e-05
-1.66048,0.990753,0.00024634,7,151,0,5.12879,0.691561,0.0465208,0.243081,4.15e-05,8.67735e-05,0.710311,0.691561,0.0465208,0.243081,8.67735e-05,0.710311,0.0611837,0.548201,1091.69,0,0,3.22396,3.22396,0.033595,301.485,1.73497,0.0222489,-0.0850793,-0.00573467,-3.10924e-05
-1.66048,0.000652755,0.000438332,1,3,1,4.74093,0.691561,0.0465208,0.243081,4.15e-05,8.67735e-05,0.710311,0.691561,0.0465208,0.243081,8.67735e-05,0.710311,0.0611837,0.548201,1091.69,0,0,3.22396,3.22396,0.033595,301.485,1.73497,0.0222489,-0.0850793,-0.00573467,-3.10924e-05
-1.35295,0.999986,6.07651e-05,3,15,0,2.02691,0.691525,0.0466901,0.242812,4.15e-05,8.67826e-05,0.710412,0.691525,0.0466901,0.242812,8.67826e-05,0.710412,0.0610199,0.548127,1091.57,0,0,3.2244,3.2244,0.0335879,301.589,1.7349,0.0223275,0.0189184,-0.00580052,4.75177e-05
-2.97359,0.72915,0.00011084,3,11,0,7.53068,0.691425,0.0463273,0.242836,4.15e-05,8.68078e-05,0.71075,0.691425,0.0463273,0.242836,8.68078e-05,0.71075,0.0613963,0.548296,1091.82,0,0,3.2259,3.2259,0.0336162,301.476,1.73469,0.0221476,-0.0944609,-0.0060063,-0.000132429
-1.27538,0.987899,0.000100948,3,11,0,4.03656,0.69156,0.04672,0.242867,4.15e-05,8.67738e-05,0.710326,0.69156,0.04672,0.242867,8.67738e-05,0.710326,0.0609855,0.548111,1091.55,0,0,3.22402,3.22402,0.0335844,301.586,1.73495,0.0223441,0.0156794,-0.00574739,6.40879e-05
-2.06184,0.995623,0.000176245,3,15,0,2.33191,0.691111,0.0465482,0.242777,4.15e-05,8.68865e-05,0.710588,0.691111,0.0465482,0.242777,8.68865e-05,0.710588,0.0612169,0.548216,1091.69,0,0,3.22517,3.22517,0.0335941,301.606,1.73478,0.022233,0.0356723,-0.00591655,-4.69803e-05
-0.759459,0.731747,0.000311019,6,87,0,3.10616,0.685341,0.0472401,0.250273,4.15e-05,8.83558e-05,0.702399,0.685341,0.0472401,0.250273,8.83558e-05,0.702399,0.0613107,0.548258,1091.89,0,0,3.18938,3.18938,0.0332251,301.57,1.73964,0.0221883,0.000343938,-0.00106293,-9.17268e-05
-1.96559,0.491905,0.000283233,3,7,0,3.25191,0.686234,0.0474073,0.250831,4.15e-05,8.81259e-05,0.701673,0.686234,0.0474073,0.250831,8.81259e-05,0.701673,0.0610253,0.548129,1091.75,0,0,3.18632,3.18632,0.0332104,301.415,1.74009,0.0223249,-0.154818,-0.000610845,4.48935e-05
-1.73112,0.998563,0.00014323,4,31,0,2.58455,0.68519,0.0470604,0.250172,4.15e-05,8.83946e-05,0.702679,0.68519,0.0470604,0.250172,8.83946e-05,0.702679,0.0615089,0.548346,1092.01,0,0,3.19057,3.19057,0.0332402,301.547,1.73947,0.0220942,-0.02343,-0.0012319,-0.000185838
-1.44774,0.955391,0.000251607,6,79,0,2.64341,0.679568,0.0483305,0.258932,4.15e-05,8.98632e-05,0.692647,0.679568,0.0483305,0.258932,8.98632e-05,0.692647,0.0610363,0.548134,1091.88,0,0,3.14848,3.14848,0.0328026,301.538,1.74524,0.0223196,-0.0322529,0.00454211,3.96343e-05
-1.52902,0.266734,0.000394826,2,3,0,1.89759,0.67964,0.048192,0.258783,4.15e-05,8.98443e-05,0.692935,0.67964,0.048192,0.258783,8.98443e-05,0.692935,0.0611597,0.54819,1091.96,0,0,3.14966,3.14966,0.0328188,301.502,1.74508,0.0222604,-0.0679102,0.00437904,-1.96129e-05
-2.96028,0.910776,0.000117433,7,175,0,4.91637,0.688236,0.0466612,0.246828,4.15e-05,8.7614e-05,0.706423,0.688236,0.0466612,0.246828,8.7614e-05,0.706423,0.0614924,0.548339,1091.95,0,0,3.20681,3.20681,0.0334192,301.458,1.73728,0.022102,-0.111874,-0.00342389,-0.000178048
-2.74494,0.997909,0.00016537,3,11,0,3.80375,0.688227,0.0474938,0.24726,4.15e-05,8.76161e-05,0.705159,0.688227,0.0474938,0.24726,8.76161e-05,0.705159,0.0606723,0.547968,1091.43,0,0,3.20131,3.20131,0.0333375,301.679,1.73803,0.0224958,0.108783,-0.00266862,0.000215753
-2.74494,0.584045,0.00028493,1,3,0,3.54345,0.688227,0.0474938,0.24726,4.15e-05,8.76161e-05,0.705159,0.688227,0.0474938,0.24726,8.76161e-05,0.705159,0.0606723,0.547968,1091.43,0,0,3.20131,3.20131,0.0333375,301.679,1.73803,0.0224958,0.108783,-0.00266862,0.000215753
-2.87759,1,0.000183677,6,115,0,6.76249,0.680493,0.0481413,0.255924,4.15e-05,8.96192e-05,0.695845,0.680493,0.0481413,0.255924,8.96192e-05,0.695845,0.0610921,0.54816,1091.83,0,0,3.16165,3.16165,0.0329149,301.766,1.7434,0.0222928,0.19621,0.00270241,1.28083e-05
-1.08348,0.993978,0.000315295,5,39,0,1.59024,0.682529,0.0477403,0.253532,4.15e-05,8.90851e-05,0.698639,0.682529,0.0477403,0.253532,8.90851e-05,0.698639,0.0612031,0.54821,1091.87,0,0,3.17337,3.17337,0.0330467,301.677,1.74181,0.0222396,0.107018,0.00110827,-4.03518e-05
-1.08348,0.00108553,0.000529755,1,3,0,2.36911,0.682529,0.0477403,0.253532,4.15e-05,8.90851e-05,0.698639,0.682529,0.0477403,0.253532,8.90851e-05,0.698639,0.0612031,0.54821,1091.87,0,0,3.17337,3.17337,0.0330467,301.677,1.74181,0.0222396,0.107018,0.00110827,-4.03518e-05
-1.95887,0.95835,8.90826e-05,7,167,0,3.33223,0.687619,0.0468673,0.247864,4.15e-05,8.77713e-05,0.705181,0.687619,0.0468673,0.247864,8.77713e-05,0.705181,0.0613706,0.548284,1091.9,0,0,3.2014,3.2014,0.0333621,301.465,1.73801,0.0221598,-0.105054,-0.00268545,-0.000120229
-2.4965,0.958139,0.000138022,6,111,0,4.89617,0.694279,0.0466272,0.239835,4.15e-05,8.60954e-05,0.713451,0.694279,0.0466272,0.239835,8.60954e-05,0.713451,0.0607142,0.547987,1091.33,0,0,3.23804,3.23804,0.0337266,301.619,1.73307,0.0224754,0.0490762,-0.00763023,0.000195404
-3.78732,0.858672,0.000212486,6,73,0,5.19505,0.69245,0.0472555,0.243231,4.15e-05,8.65508e-05,0.709427,0.69245,0.0472555,0.243231,8.65508e-05,0.709427,0.0603403,0.547813,1091.18,0,0,3.22008,3.22008,0.0335432,301.587,1.73552,0.0226584,0.0167078,-0.00518101,0.000378407
-1.2252,0.844539,0.000259576,2,3,0,3.17187,0.692514,0.0467923,0.242791,4.15e-05,8.65348e-05,0.71033,0.692514,0.0467923,0.242791,8.65348e-05,0.71033,0.0607862,0.54802,1091.45,0,0,3.22408,3.22408,0.0335963,301.484,1.73497,0.0224404,-0.0863289,-0.00572962,0.00016043
-1.20094,0.147969,0.0003063,3,7,0,2.75691,0.692552,0.0466444,0.242428,4.15e-05,8.65253e-05,0.710841,0.692552,0.0466444,0.242428,8.65253e-05,0.710841,0.0609276,0.548085,1091.53,0,0,3.22634,3.22634,0.0336201,301.482,1.73466,0.022372,-0.0880957,-0.00604285,9.19813e-05
-3.93442,0.997543,7.57519e-05,6,95,0,4.69133,0.694118,0.0460546,0.238831,4.15e-05,8.61354e-05,0.715028,0.694118,0.0460546,0.238831,8.61354e-05,0.715028,0.061309,0.548257,1091.67,0,0,3.24514,3.24514,0.0338029,301.599,1.73209,0.0221891,0.0287179,-0.00861488,-9.09302e-05
-3.83913,0.998415,0.000126269,4,23,0,4.40489,0.694251,0.0460419,0.238738,4.15e-05,8.61023e-05,0.715134,0.694251,0.0460419,0.238738,8.61023e-05,0.715134,0.061304,0.548255,1091.67,0,0,3.24563,3.24563,0.033809,301.589,1.73202,0.0221915,0.019125,-0.00867817,-8.85129e-05
-4.03813,0.712768,0.000209525,5,47,0,7.69448,0.698016,0.0458717,0.234766,4.15e-05,8.5176e-05,0.719278,0.698016,0.0458717,0.234766,8.5176e-05,0.719278,0.0609734,0.548106,1091.39,0,0,3.26469,3.26469,0.0340066,301.598,1.72948,0.0223499,0.028378,-0.0112239,6.99023e-05
-1.82659,0.986047,0.000184291,6,79,0,5.02241,0.694245,0.0467462,0.240814,4.15e-05,8.61037e-05,0.712353,0.694245,0.0467462,0.240814,8.61037e-05,0.712353,0.0606009,0.547935,1091.3,0,0,3.23313,3.23313,0.033687,301.516,1.73375,0.0225306,-0.0537099,-0.0069469,0.000250565
-1.20813,0.732941,0.000295035,5,53,0,2.81761,0.691861,0.0466007,0.242692,4.15e-05,8.66983e-05,0.710621,0.691861,0.0466007,0.242692,8.66983e-05,0.710621,0.0610637,0.548147,1091.61,0,0,3.22534,3.22534,0.0336046,301.527,1.73478,0.0223064,-0.042578,-0.00592111,2.64209e-05
-1.43663,0.650603,0.000270838,6,127,0,3.6574,0.687221,0.0469233,0.248053,4.15e-05,8.78731e-05,0.704936,0.687221,0.0469233,0.248053,8.78731e-05,0.704936,0.0613689,0.548284,1091.89,0,0,3.20033,3.20033,0.0333454,301.514,1.73815,0.0221606,-0.0556975,-0.00254656,-0.000119423
-2.2826,0.996032,0.000208222,3,15,0,3.37267,0.687634,0.0473914,0.24947,4.15e-05,8.77673e-05,0.703051,0.687634,0.0473914,0.24947,8.77673e-05,0.703051,0.0608518,0.54805,1091.62,0,0,3.19225,3.19225,0.0332733,301.405,1.73929,0.0224086,-0.164906,-0.00140657,0.000128611
-2.41612,0.33862,0.000337315,2,7,0,2.76191,0.68765,0.0477143,0.249215,4.15e-05,8.77632e-05,0.702983,0.68765,0.0477143,0.249215,8.77632e-05,0.702983,0.060536,0.547905,1091.41,0,0,3.19194,3.19194,0.0332541,301.55,1.73933,0.0225623,-0.0198414,-0.0013703,0.000282312
-1.17467,0.998523,0.000133253,3,15,0,3.4844,0.687265,0.0470569,0.248568,4.15e-05,8.78616e-05,0.704288,0.687265,0.0470569,0.248568,8.78616e-05,0.704288,0.0612304,0.548222,1091.82,0,0,3.19754,3.19754,0.0333205,301.477,1.73854,0.0222266,-0.0927582,-0.00215523,-5.34271e-05
-3.89061,0.625461,0.000216262,6,123,0,5.74506,0.693884,0.0469639,0.240857,4.15e-05,8.61935e-05,0.712092,0.693884,0.0469639,0.240857,8.61935e-05,0.712092,0.0604347,0.547858,1091.18,0,0,3.23194,3.23194,0.0336611,301.637,1.7339,0.022612,0.0672265,-0.00679589,0.000331952
-5.09107,0.983043,0.000158589,3,11,0,6.58207,0.693187,0.0459668,0.240527,4.15e-05,8.63668e-05,0.71342,0.693187,0.0459668,0.240527,8.63668e-05,0.71342,0.0615231,0.548352,1091.85,0,0,3.23787,3.23787,0.0337444,301.445,1.73308,0.0220875,-0.125114,-0.00762391,-0.000192546
-2.6039,0.974974,0.000247447,3,7,0,3.89144,0.693154,0.0462555,0.240404,4.15e-05,8.63751e-05,0.713254,0.693154,0.0462555,0.240404,8.63751e-05,0.713254,0.0612357,0.548224,1091.66,0,0,3.23712,3.23712,0.0337228,301.568,1.73317,0.0222241,-0.0024676,-0.00752572,-5.59362e-05
-1.97081,0.302992,0.000377715,2,3,0,3.2703,0.693233,0.0463223,0.240833,4.15e-05,8.63554e-05,0.712759,0.693233,0.0463223,0.240833,8.63554e-05,0.712759,0.0611581,0.548189,1091.63,0,0,3.23491,3.23491,0.0337058,301.514,1.73348,0.0222612,-0.056237,-0.00721542,-1.88164e-05
-2.50687,0.994938,0.000141774,5,63,0,3.0563,0.69522,0.0467507,0.240025,4.15e-05,8.58626e-05,0.713139,0.69522,0.0467507,0.240025,8.58626e-05,0.713139,0.0604672,0.547873,1091.21,0,0,3.23667,3.23667,0.033726,301.497,1.73328,0.022596,-0.0725261,-0.00741558,0.000316014
-2.50687,0.392882,0.000225075,1,1,0,3.73384,0.69522,0.0467507,0.240025,4.15e-05,8.58626e-05,0.713139,0.69522,0.0467507,0.240025,8.58626e-05,0.713139,0.0604672,0.547873,1091.21,0,0,3.23667,3.23667,0.033726,301.497,1.73328,0.022596,-0.0725261,-0.00741558,0.000316014
-1.87279,0.999975,0.000102928,4,15,0,2.71712,0.694855,0.0466577,0.240084,4.15e-05,8.59526e-05,0.713172,0.694855,0.0466577,0.240084,8.59526e-05,0.713172,0.0606073,0.547938,1091.29,0,0,3.23681,3.23681,0.0337262,301.509,1.73326,0.0225275,-0.0614316,-0.00744295,0.000247467
-1.48667,0.98581,0.000164493,7,167,0,3.14112,0.6759,0.0483526,0.262457,4.15e-05,9.08413e-05,0.6891,0.6759,0.0483526,0.262457,9.08413e-05,0.6891,0.0615189,0.54835,1092.23,0,0,3.13398,3.13398,0.0326459,301.59,1.7472,0.0220894,0.0199442,0.00650208,-0.000190576
-1.93493,0.980781,0.000254114,3,7,0,2.43099,0.675534,0.048442,0.262139,4.15e-05,9.09397e-05,0.689328,0.675534,0.048442,0.262139,9.09397e-05,0.689328,0.0614832,0.548334,1092.18,0,0,3.13488,3.13488,0.0326415,301.718,1.74706,0.0221063,0.147782,0.00636208,-0.000173664
-1.93493,0.0629152,0.000386773,1,3,0,2.67051,0.675534,0.048442,0.262139,4.15e-05,9.09397e-05,0.689328,0.675534,0.048442,0.262139,9.09397e-05,0.689328,0.0614832,0.548334,1092.18,0,0,3.13488,3.13488,0.0326415,301.718,1.74706,0.0221063,0.147782,0.00636208,-0.000173664
