# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 14:02:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift.json
# init = config/init.json
# random
#   seed = 3971863240 (Default)
# output
#   file = output/shift/chain/2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-9.96562,0.991688,5.45069e-05,6,111,0,12.1998,0.703197,0.0444829,0.249687,4.15e-05,8.39255e-05,0.401528,0.0617167,0.548437,1092.67,0.703197,0.0444829,0.249687,8.39255e-05,0.401528,1092.67,1,0.320812,0,1,22469.7,3.24485,0.033766,301.902,1.75993,0.0219962,0.331508,0.0192252,-0.000283832
-0.531447,0.996727,0.000101247,8,359,0,10.8459,0.73396,0.0415265,0.218973,4.15e-05,7.70376e-05,0.413868,0.0609312,0.548087,1091.68,0.73396,0.0415265,0.218973,7.70376e-05,0.413868,1091.68,1,0.27826,0,1,21205.2,3.40959,0.035522,301.547,1.74023,0.0223702,-0.0230912,-0.000473644,9.0249e-05
-0.498284,0.683458,0.000194747,3,9,0,2.69387,0.733736,0.0413689,0.218431,4.15e-05,7.70847e-05,0.414121,0.061136,0.548179,1091.78,0.733736,0.0413689,0.218431,7.70847e-05,0.414121,1091.78,1,0.277394,0,1,21188.5,3.41328,0.0355529,301.611,1.73977,0.0222717,0.0409403,-0.000931535,-8.26873e-06
-2.01752,0.794896,0.000141778,2,3,0,2.50661,0.733729,0.04158,0.218379,4.15e-05,7.70862e-05,0.414063,0.0609008,0.548073,1091.62,0.733729,0.04158,0.218379,7.70862e-05,0.414063,1091.62,1,0.27759,0,1,21188.5,3.41243,0.0355333,301.702,1.73987,0.0223849,0.131596,-0.000831852,0.000104947
-1.72178,0.915459,0.00014836,3,11,0,4.17429,0.734182,0.0415586,0.219469,4.15e-05,7.69911e-05,0.413677,0.0608675,0.548058,1091.66,0.734182,0.0415586,0.219469,7.69911e-05,0.413677,1091.66,1,0.278915,0,1,21219.5,3.40682,0.0355053,301.443,1.74057,0.0224011,-0.126518,-0.000125756,0.000121052
-0.564453,0.94911,0.000227577,3,7,0,1.86617,0.733302,0.0413016,0.218747,4.15e-05,7.71761e-05,0.414031,0.0612669,0.548238,1091.87,0.733302,0.0413016,0.218747,7.71761e-05,0.414031,1091.87,1,0.277702,0,1,21202,3.41195,0.0355415,301.59,1.73992,0.0222092,0.0199441,-0.000777065,-7.08285e-05
-0.564453,1.53814e-07,0.000387745,1,1,0,2.35103,0.733302,0.0413016,0.218747,4.15e-05,7.71761e-05,0.414031,0.0612669,0.548238,1091.87,0.733302,0.0413016,0.218747,7.71761e-05,0.414031,1091.87,1,0.277702,0,1,21202,3.41195,0.0355415,301.59,1.73992,0.0222092,0.0199441,-0.000777065,-7.08285e-05
-1.83757,0.993674,3.63138e-05,9,751,0,3.06351,0.74178,0.0407593,0.212007,4.15e-05,7.54219e-05,0.416658,0.0608132,0.548033,1091.49,0.74178,0.0407593,0.212007,7.54219e-05,0.416658,1091.49,1,0.268715,0,1,20905.1,3.45151,0.0359746,301.413,1.73528,0.0224273,-0.156742,-0.00542445,0.00014731
-2.10885,0.985705,7.19734e-05,2,7,0,2.45655,0.741758,0.0406979,0.211991,4.15e-05,7.54264e-05,0.416685,0.0608858,0.548066,1091.53,0.741758,0.0406979,0.211991,7.54264e-05,0.416685,1091.53,1,0.26862,0,1,20904.3,3.45193,0.0359812,301.395,1.73522,0.0223922,-0.174914,-0.00547569,0.000112174
-1.16066,0.915269,0.000138322,6,83,0,4.07697,0.737475,0.040823,0.21478,4.15e-05,7.63051e-05,0.415636,0.0612811,0.548245,1091.8,0.737475,0.040823,0.21478,7.63051e-05,0.415636,1091.8,1,0.272207,0,1,21033.2,3.43589,0.0357979,301.53,1.73709,0.0222024,-0.0395583,-0.00361276,-7.76092e-05
-0.893826,0.956217,0.000213841,7,143,0,2.95195,0.728562,0.0416882,0.223153,4.15e-05,7.81836e-05,0.412294,0.0614371,0.548314,1092.05,0.728562,0.0416882,0.223153,7.81836e-05,0.412294,1092.05,1,0.283657,0,1,21388.4,3.38674,0.0352743,301.63,1.74291,0.0221282,0.0599159,0.00221192,-0.000151816
-0.893826,0.0690079,0.000371288,1,3,0,2.10907,0.728562,0.0416882,0.223153,4.15e-05,7.81836e-05,0.412294,0.0614371,0.548314,1092.05,0.728562,0.0416882,0.223153,7.81836e-05,0.412294,1092.05,1,0.283657,0,1,21388.4,3.38674,0.0352743,301.63,1.74291,0.0221282,0.0599159,0.00221192,-0.000151816
-0.474071,0.999987,4.74794e-05,5,31,0,0.961478,0.728994,0.0418892,0.223554,4.15e-05,7.80909e-05,0.412076,0.0611579,0.548189,1091.9,0.728994,0.0418892,0.223554,7.80909e-05,0.412076,1091.9,1,0.284407,0,1,21398.9,3.38366,0.0352481,301.578,1.7433,0.0222613,0.00825719,0.00260129,-1.87264e-05
-0.631864,0.987517,9.42429e-05,3,15,0,2.88504,0.72882,0.0417138,0.223266,4.15e-05,7.81281e-05,0.412244,0.0613754,0.548287,1092.02,0.72882,0.0417138,0.223266,7.81281e-05,0.412244,1092.02,1,0.283829,0,1,21390,3.38604,0.0352722,301.585,1.74301,0.0221575,0.0147964,0.00230538,-0.000122522
-1.59626,0.978837,0.00017858,6,127,0,2.29996,0.732673,0.0412758,0.218713,4.15e-05,7.73086e-05,0.414053,0.0613759,0.548287,1091.92,0.732673,0.0412758,0.218713,7.73086e-05,0.414053,1091.92,1,0.277627,0,1,21206.2,3.41224,0.0355349,301.672,1.73987,0.0221572,0.102259,-0.000828962,-0.000122763
-2.16044,0.950389,0.000326806,2,3,0,2.21957,0.732661,0.041152,0.218511,4.15e-05,7.73111e-05,0.41417,0.0615175,0.54835,1092,0.732661,0.041152,0.218511,7.73111e-05,0.41417,1092,1,0.277224,0,1,21198.9,3.41397,0.035554,301.662,1.73966,0.0220901,0.0919746,-0.00103966,-0.00018992
-2.16044,8.25794e-07,0.000546443,1,1,0,3.31028,0.732661,0.041152,0.218511,4.15e-05,7.73111e-05,0.41417,0.0615175,0.54835,1092,0.732661,0.041152,0.218511,7.73111e-05,0.41417,1092,1,0.277224,0,1,21198.9,3.41397,0.035554,301.662,1.73966,0.0220901,0.0919746,-0.00103966,-0.00018992
-2.52753,0.984521,6.27902e-05,4,15,0,2.97968,0.732666,0.0410385,0.2186,4.15e-05,7.73101e-05,0.414179,0.0616461,0.548406,1092.09,0.732666,0.0410385,0.2186,7.73101e-05,0.414179,1092.09,1,0.277194,0,1,21200.9,3.4141,0.0355624,301.603,1.73965,0.0220294,0.032685,-0.00105314,-0.000250585
-1.1997,0.990325,0.000116151,5,63,0,4.88613,0.731698,0.04189,0.221376,4.15e-05,7.75147e-05,0.412866,0.0608136,0.548033,1091.65,0.731698,0.04189,0.221376,7.75147e-05,0.412866,1091.65,1,0.281695,0,1,21305.2,3.39502,0.0353662,301.58,1.74196,0.0224271,0.010417,0.00126328,0.000147136
-1.70858,0.841972,0.000216131,6,111,0,3.40121,0.738002,0.041081,0.215592,4.15e-05,7.61962e-05,0.41525,0.0609222,0.548082,1091.62,0.738002,0.041081,0.215592,7.61962e-05,0.41525,1091.62,1,0.273526,0,1,21057.1,3.43013,0.0357516,301.416,1.7378,0.0223746,-0.154444,-0.00289571,9.45954e-05
-4.15308,0.790177,0.00026516,5,55,0,6.67287,0.744005,0.0410207,0.210275,4.15e-05,7.49715e-05,0.417186,0.0602422,0.547767,1091.09,0.744005,0.0410207,0.210275,7.49715e-05,0.417186,1091.09,1,0.266909,0,1,20831.6,3.45969,0.0360464,301.526,1.73432,0.0227068,-0.0439664,-0.00637936,0.000426768
-3.46188,0.878886,0.000281668,2,3,0,4.22038,0.743944,0.0409439,0.210005,4.15e-05,7.49838e-05,0.417311,0.060336,0.547811,1091.14,0.743944,0.0409439,0.210005,7.49838e-05,0.417311,1091.14,1,0.266483,0,1,20822.6,3.46161,0.0360633,301.552,1.73408,0.0226605,-0.0175973,-0.00661514,0.000380507
-1.52504,0.487199,0.000379568,1,3,0,2.37174,0.743739,0.0406479,0.209934,4.15e-05,7.50252e-05,0.417443,0.0606959,0.547979,1091.36,0.743739,0.0406479,0.209934,7.50252e-05,0.417443,1091.36,1,0.266034,0,1,20819.5,3.46365,0.0360936,301.477,1.73384,0.0224843,-0.0933123,-0.00686376,0.000204304
-1.71079,0.952949,0.000178722,4,27,0,1.94769,0.744014,0.040332,0.208803,4.15e-05,7.49697e-05,0.417961,0.061023,0.548128,1091.53,0.744014,0.040332,0.208803,7.49697e-05,0.417961,1091.53,1,0.264263,0,1,20777.4,3.47173,0.0361726,301.52,1.73286,0.022326,-0.0500476,-0.00784155,4.60238e-05
-1.71079,0.0592328,0.000292659,1,3,0,2.64574,0.744014,0.040332,0.208803,4.15e-05,7.49697e-05,0.417961,0.061023,0.548128,1091.53,0.744014,0.040332,0.208803,7.49697e-05,0.417961,1091.53,1,0.264263,0,1,20777.4,3.47173,0.0361726,301.52,1.73286,0.022326,-0.0500476,-0.00784155,4.60238e-05
-0.931058,0.999682,4.53413e-05,9,831,0,4.52255,0.725313,0.042189,0.226755,4.15e-05,7.88855e-05,0.410803,0.0612971,0.548252,1092.03,0.725313,0.042189,0.226755,7.88855e-05,0.410803,1092.03,1,0.28878,0,1,21536,3.36567,0.0350516,301.657,1.74543,0.0221947,0.0868438,0.0047321,-8.52623e-05
-0.413365,0.999996,8.40884e-05,7,207,0,1.1694,0.730225,0.0416953,0.222229,4.15e-05,7.78279e-05,0.412627,0.0612168,0.548216,1091.91,0.730225,0.0416953,0.222229,7.78279e-05,0.412627,1091.91,1,0.282515,0,1,21344.1,3.39155,0.0353323,301.562,1.74236,0.0222331,-0.00821037,0.0016595,-4.69208e-05
-3.71116,0.942704,0.000154534,3,7,0,4.94702,0.731069,0.0420414,0.223154,4.15e-05,7.76481e-05,0.412166,0.0607262,0.547993,1091.66,0.731069,0.0420414,0.223154,7.76481e-05,0.412166,1091.66,1,0.284097,0,1,21368.9,3.38501,0.0352806,301.421,1.74318,0.0224696,-0.148845,0.00248334,0.000189554
-3.29449,0.769938,0.000242775,4,31,0,5.78132,0.728548,0.0413654,0.222278,4.15e-05,7.81864e-05,0.412729,0.0618023,0.548475,1092.25,0.728548,0.0413654,0.222278,7.81864e-05,0.412729,1092.25,1,0.282166,0,1,21358.2,3.39295,0.0353353,301.66,1.74215,0.021956,0.089799,0.0014505,-0.000323971
-2.32451,0.565968,0.000243786,5,39,0,5.34506,0.726574,0.0420476,0.224819,4.15e-05,7.86119e-05,0.411559,0.0612917,0.548249,1091.97,0.726574,0.0420476,0.224819,7.86119e-05,0.411559,1091.97,1,0.286183,0,1,21462,3.37627,0.0351505,301.756,1.74415,0.0221973,0.185997,0.00345147,-8.26778e-05
-2.52827,0.999064,0.000146066,6,71,0,3.49411,0.721393,0.04243,0.229974,4.15e-05,7.97453e-05,0.409542,0.0615369,0.548358,1092.22,0.721393,0.04243,0.229974,7.97453e-05,0.409542,1092.22,1,0.293119,0,1,21675.1,3.34819,0.0348586,301.752,1.7475,0.0220809,0.182307,0.00679937,-0.000199099
-1.63968,0.948397,0.00026155,5,39,0,5.99915,0.723823,0.0422523,0.228888,4.15e-05,7.92105e-05,0.410003,0.0614188,0.548306,1092.16,0.723823,0.0422523,0.228888,7.92105e-05,0.410003,1092.16,1,0.291533,0,1,21617.6,3.35458,0.0349508,301.53,1.74677,0.0221369,-0.0397451,0.00607092,-0.000143148
-1.63968,3.10589e-08,0.000409113,1,3,1,3.40708,0.723823,0.0422523,0.228888,4.15e-05,7.92105e-05,0.410003,0.0614188,0.548306,1092.16,0.723823,0.0422523,0.228888,7.92105e-05,0.410003,1092.16,1,0.291533,0,1,21617.6,3.35458,0.0349508,301.53,1.74677,0.0221369,-0.0397451,0.00607092,-0.000143148
-2.57467,0.985265,6.08071e-05,3,7,0,2.9299,0.723787,0.0421659,0.228993,4.15e-05,7.92184e-05,0.409996,0.061519,0.54835,1092.23,0.723787,0.0421659,0.228993,7.92184e-05,0.409996,1092.23,1,0.291555,0,1,21620.6,3.3545,0.0349551,301.486,1.74678,0.0220894,-0.0842755,0.00608286,-0.000190628
-2.61038,0.999394,0.00010448,3,7,0,3.78647,0.724091,0.0426828,0.22939,4.15e-05,7.91519e-05,0.409663,0.0609132,0.548078,1091.86,0.724091,0.0426828,0.22939,7.91519e-05,0.409663,1091.86,1,0.292703,0,1,21634.1,3.34993,0.0348976,301.571,1.74735,0.022379,0.00129421,0.00664667,9.89637e-05
-2.83656,0.9954,0.00018432,3,7,0,3.86243,0.724483,0.0425983,0.22922,4.15e-05,7.90663e-05,0.409755,0.0609548,0.548097,1091.89,0.724483,0.0425983,0.22922,7.90663e-05,0.409755,1091.89,1,0.292384,0,1,21624.6,3.35122,0.0349176,301.514,1.7472,0.0223588,-0.0559006,0.00649885,7.88411e-05
-2.83656,0.722956,0.000319366,2,3,0,4.56732,0.724483,0.0425983,0.22922,4.15e-05,7.90663e-05,0.409755,0.0609548,0.548097,1091.89,0.724483,0.0425983,0.22922,7.90663e-05,0.409755,1091.89,1,0.292384,0,1,21624.6,3.35122,0.0349176,301.514,1.7472,0.0223588,-0.0559006,0.00649885,7.88411e-05
-5.03988,0.561718,0.000285051,3,7,0,5.90904,0.724289,0.0419387,0.226051,4.15e-05,7.91086e-05,0.41115,0.0617068,0.548433,1092.24,0.724289,0.0419387,0.226051,7.91086e-05,0.41115,1092.24,1,0.287587,0,1,21521.1,3.37047,0.0350822,301.823,1.74482,0.0220008,0.25325,0.00411546,-0.000279172
-4.68896,1,0.000173297,2,3,0,5.24919,0.724323,0.0416914,0.22612,4.15e-05,7.91013e-05,0.411215,0.0619798,0.548552,1092.42,0.724323,0.0416914,0.22612,7.91013e-05,0.411215,1092.42,1,0.287363,0,1,21521.2,3.37139,0.0351044,301.715,1.74471,0.0218731,0.14528,0.00400789,-0.00040688
-5.43723,0.216983,0.000299979,3,7,0,6.67648,0.727393,0.0425841,0.227106,4.15e-05,7.8435e-05,0.410532,0.0605995,0.547934,1091.65,0.727393,0.0425841,0.227106,7.8435e-05,0.410532,1091.65,1,0.289713,0,1,21531.5,3.36198,0.0350358,301.463,1.74593,0.0225313,-0.106987,0.00523474,0.000251261
-1.36809,0.999484,8.13801e-05,5,31,0,6.09949,0.727401,0.0422062,0.225816,4.15e-05,7.84332e-05,0.411139,0.0610109,0.548123,1091.86,0.727401,0.0422062,0.225816,7.84332e-05,0.411139,1091.86,1,0.287626,0,1,21487.6,3.37042,0.0351154,301.534,1.7449,0.0223318,-0.0355211,0.0041954,5.1834e-05
-2.12106,0.987487,0.000140278,3,7,0,2.31887,0.727512,0.0422313,0.226057,4.15e-05,7.84094e-05,0.411042,0.0609693,0.548104,1091.85,0.727512,0.0422313,0.226057,7.84094e-05,0.411042,1091.85,1,0.287959,0,1,21494.5,3.36908,0.0351067,301.488,1.74506,0.0223519,-0.0815488,0.00436469,7.18905e-05
-0.722993,0.773696,0.000233393,2,7,0,5.20332,0.726989,0.0419137,0.224985,4.15e-05,7.85221e-05,0.411547,0.0613871,0.548292,1092.06,0.726989,0.0419137,0.224985,7.85221e-05,0.411547,1092.06,1,0.286223,0,1,21462.7,3.37613,0.0351648,301.621,1.74418,0.0221519,0.050559,0.00348324,-0.000128065
-1.19884,0.920925,0.000235281,4,31,0,2.45872,0.726464,0.0422545,0.226583,4.15e-05,7.86358e-05,0.410842,0.0610776,0.548153,1091.91,0.726464,0.0422545,0.226583,7.86358e-05,0.410842,1091.91,1,0.288646,0,1,21520.7,3.36626,0.0350699,301.552,1.74539,0.0222998,-0.0175503,0.00468751,1.9775e-05
-1.19884,0.292547,0.000332448,2,3,0,1.29027,0.726464,0.0422545,0.226583,4.15e-05,7.86358e-05,0.410842,0.0610776,0.548153,1091.91,0.726464,0.0422545,0.226583,7.86358e-05,0.410842,1091.91,1,0.288646,0,1,21520.7,3.36626,0.0350699,301.552,1.74539,0.0222998,-0.0175503,0.00468751,1.9775e-05
-1.62384,0.953175,0.000111451,3,7,0,2.03147,0.726237,0.0420598,0.226675,4.15e-05,7.86848e-05,0.410879,0.0613213,0.548263,1092.07,0.726237,0.0420598,0.226675,7.86848e-05,0.410879,1092.07,1,0.288519,0,1,21524.3,3.36677,0.0350819,301.495,1.74532,0.0221832,-0.075142,0.00462254,-9.67814e-05
-0.461563,0.999785,0.00016937,6,83,0,1.72907,0.728769,0.0418692,0.223532,4.15e-05,7.81391e-05,0.412091,0.0612088,0.548212,1091.92,0.728769,0.0418692,0.223532,7.81391e-05,0.412091,1091.92,1,0.284354,0,1,21400,3.38387,0.0352472,301.605,1.74327,0.0222369,0.035298,0.00256995,-4.30786e-05
-0.95173,0.388487,0.000284323,4,27,0,1.43888,0.728939,0.0416149,0.223013,4.15e-05,7.81027e-05,0.412372,0.0614709,0.548329,1092.07,0.728939,0.0416149,0.223013,7.81027e-05,0.412372,1092.07,1,0.283391,0,1,21380.1,3.38786,0.0352924,301.574,1.74278,0.0221122,0.004271,0.00208493,-0.000167827
-1.11554,0.991267,0.000120568,2,3,0,1.14389,0.728954,0.0415873,0.223013,4.15e-05,7.80995e-05,0.412382,0.0615,0.548342,1092.09,0.728954,0.0415873,0.223013,7.80995e-05,0.412382,1092.09,1,0.283356,0,1,21379.7,3.38801,0.0352954,301.562,1.74277,0.0220984,-0.008068,0.00206776,-0.000181615
-1.36775,0.79476,0.000197627,6,111,0,4.94687,0.737641,0.0413483,0.215855,4.15e-05,7.62708e-05,0.415059,0.0606674,0.547966,1091.46,0.737641,0.0413483,0.215855,7.62708e-05,0.415059,1091.46,1,0.274181,0,1,21070.9,3.42726,0.0357091,301.522,1.73814,0.0224982,-0.0483872,-0.00255711,0.000218179
-1.15377,0.998882,0.000208392,3,7,0,1.58478,0.737503,0.041314,0.215947,4.15e-05,7.62993e-05,0.415038,0.0607229,0.547991,1091.5,0.737503,0.041314,0.215947,7.62993e-05,0.415038,1091.5,1,0.274253,0,1,21074.8,3.42694,0.0357071,301.511,1.73818,0.0224712,-0.059242,-0.00252086,0.000191153
-1.95114,0.352502,0.000343985,2,5,0,2.69108,0.737405,0.0412608,0.216431,4.15e-05,7.63196e-05,0.414883,0.0607949,0.548024,1091.56,0.737405,0.0412608,0.216431,7.63196e-05,0.414883,1091.56,1,0.274785,0,1,21090.9,3.42464,0.0356939,301.419,1.73846,0.0224362,-0.150967,-0.00223772,0.000156199
-0.770054,0.994757,0.000137253,3,11,0,3.87582,0.73705,0.0412871,0.216001,4.15e-05,7.63931e-05,0.415028,0.0608099,0.548031,1091.54,0.73705,0.0412871,0.216001,7.63931e-05,0.415028,1091.54,1,0.274285,0,1,21080.3,3.42679,0.0357005,301.552,1.73819,0.0224289,-0.0175767,-0.00251242,0.000148899
-0.750593,0.839535,0.000223636,7,147,0,2.49591,0.730504,0.0418817,0.222476,4.15e-05,7.77684e-05,0.41247,0.0609741,0.548106,1091.77,0.730504,0.0418817,0.222476,7.77684e-05,0.41247,1091.77,1,0.283054,0,1,21351,3.38931,0.0353101,301.552,1.74264,0.0223496,-0.0177507,0.00193946,6.95675e-05
-0.893554,0.223738,0.000258967,3,15,0,2.93684,0.730009,0.0416924,0.22178,4.15e-05,7.78738e-05,0.412791,0.0612475,0.548229,1091.9,0.730009,0.0416924,0.22178,7.78738e-05,0.412791,1091.9,1,0.281953,0,1,21331.6,3.39388,0.0353442,301.667,1.74206,0.0222184,0.0968767,0.00136499,-6.15905e-05
-0.828791,0.913079,7.96385e-05,4,31,0,4.10217,0.730697,0.0417297,0.221353,4.15e-05,7.77273e-05,0.412933,0.0611183,0.548171,1091.82,0.730697,0.0417297,0.221353,7.77273e-05,0.412933,1091.82,1,0.281467,0,1,21312.1,3.39593,0.0353664,301.66,1.74183,0.0222802,0.0899778,0.00112751,2.4408e-07
-1.06639,0.98498,0.000108305,3,11,0,1.61453,0.730526,0.0414276,0.221224,4.15e-05,7.77638e-05,0.413089,0.0614784,0.548332,1092.04,0.730526,0.0414276,0.221224,7.77638e-05,0.413089,1092.04,1,0.280931,0,1,21307.2,3.39818,0.0353979,301.591,1.74155,0.0221086,0.0213423,0.000851635,-0.000171414
-1.14511,0.937352,0.000170979,2,3,0,1.79369,0.730558,0.0414925,0.220966,4.15e-05,7.77568e-05,0.413159,0.0614013,0.548298,1091.98,0.730558,0.0414925,0.220966,7.77568e-05,0.413159,1091.98,1,0.280692,0,1,21299.1,3.39918,0.0354008,301.656,1.74143,0.0221452,0.085542,0.000726847,-0.000134806
-1.37859,0.568216,0.000242771,6,119,0,4.13778,0.737504,0.041128,0.215967,4.15e-05,7.6299e-05,0.415098,0.0609317,0.548087,1091.63,0.737504,0.041128,0.215967,7.6299e-05,0.415098,1091.63,1,0.274047,0,1,21073.9,3.42784,0.0357254,301.435,1.73807,0.02237,-0.13459,-0.00262752,9.00188e-05
-3.86547,0.973579,0.000157959,2,7,0,6.47994,0.737927,0.0415388,0.216538,4.15e-05,7.62116e-05,0.414744,0.0604195,0.547851,1091.34,0.737927,0.0415388,0.216538,7.62116e-05,0.414744,1091.34,1,0.27526,0,1,21092.1,3.42259,0.0356704,301.438,1.73872,0.0226194,-0.132486,-0.00197819,0.000339398
-3.28652,0.540085,0.000240993,3,15,0,6.24788,0.737336,0.0416144,0.216494,4.15e-05,7.63339e-05,0.414732,0.0604096,0.547846,1091.31,0.737336,0.0416144,0.216494,7.63339e-05,0.414732,1091.31,1,0.2753,0,1,21096.5,3.4224,0.0356546,301.554,1.73873,0.0226243,-0.0160092,-0.0019709,0.000344288
