# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 14:02:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift.json
# init = config/init.json
# random
#   seed = 3971867242 (Default)
# output
#   file = output/shift/chain/4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-4.76696,0.0285108,0.000313398,5,47,0,12.4573,0.709938,0.0436641,0.24308,4.15e-05,8.23393e-05,0.404277,0.0616932,0.548427,1092.57,0.709938,0.0436641,0.24308,8.23393e-05,0.404277,1092.57,1,0.311288,0,1,22198.3,3.27895,0.0341451,301.687,1.75583,0.0220072,0.116539,0.0151307,-0.000272772
-8.38346,0.997637,3.06458e-05,6,63,0,9.90856,0.710076,0.0432209,0.24073,4.15e-05,8.23073e-05,0.405307,0.0621538,0.548627,1092.78,0.710076,0.0432209,0.24073,8.23073e-05,0.405307,1092.78,1,0.307727,0,1,22121.5,3.292,0.0342592,301.879,1.75421,0.0217923,0.308652,0.0135085,-0.000487684
-6.1903,0.999989,6.14705e-05,8,287,0,8.82568,0.717261,0.0425,0.233144,4.15e-05,8.06667e-05,0.408357,0.0619979,0.54856,1092.55,0.717261,0.0425,0.233144,8.06667e-05,0.408357,1092.55,1,0.297199,0,1,21813.3,3.33208,0.0346817,301.832,1.7494,0.0218647,0.261844,0.00869955,-0.000415322
-3.08235,0.949537,0.000123737,5,63,0,8.19907,0.718224,0.0427494,0.233292,4.15e-05,8.04505e-05,0.408212,0.061598,0.548385,1092.32,0.718224,0.0427494,0.233292,8.04505e-05,0.408212,1092.32,1,0.2977,0,1,21810.8,3.33017,0.0346695,301.764,1.74966,0.0220521,0.194489,0.00895732,-0.000227932
-2.95397,0.920167,0.00021251,5,47,0,3.69996,0.720012,0.0426532,0.231505,4.15e-05,8.00514e-05,0.408901,0.0614709,0.548329,1092.21,0.720012,0.0426532,0.231505,8.00514e-05,0.408901,1092.21,1,0.295327,0,1,21737.6,3.33946,0.0347652,301.774,1.74855,0.0221121,0.203592,0.00784647,-0.000167858
-2.95397,0.00216007,0.000332477,1,3,0,3.67575,0.720012,0.0426532,0.231505,4.15e-05,8.00514e-05,0.408901,0.0614709,0.548329,1092.21,0.720012,0.0426532,0.231505,8.00514e-05,0.408901,1092.21,1,0.295327,0,1,21737.6,3.33946,0.0347652,301.774,1.74855,0.0221121,0.203592,0.00784647,-0.000167858
-2.55688,0.999553,3.35368e-05,5,63,0,3.86494,0.720448,0.0424962,0.232227,4.15e-05,7.99544e-05,0.408694,0.0615865,0.54838,1092.33,0.720448,0.0424962,0.232227,7.99544e-05,0.408694,1092.33,1,0.296038,0,1,21755.2,3.33671,0.0347639,301.537,1.7489,0.0220575,-0.0331198,0.00820435,-0.000222524
-4.75739,0.960464,6.72219e-05,3,15,0,5.62415,0.720574,0.0423227,0.232196,4.15e-05,7.99266e-05,0.408769,0.0617617,0.548457,1092.45,0.720574,0.0423227,0.232196,7.99266e-05,0.408769,1092.45,1,0.29578,0,1,21752,3.33772,0.0347832,301.46,1.74879,0.0219751,-0.10957,0.00808528,-0.000304944
-2.66333,0.976712,0.000118994,7,215,0,6.30696,0.72715,0.0418014,0.225608,4.15e-05,7.84874e-05,0.411361,0.0614915,0.548338,1092.16,0.72715,0.0418014,0.225608,7.84874e-05,0.411361,1092.16,1,0.286861,0,1,21480.3,3.37354,0.0351575,301.451,1.74451,0.0221024,-0.118541,0.00381164,-0.000177622
-1.99434,0.964353,0.000219026,1,3,0,3.2172,0.727193,0.0419205,0.225748,4.15e-05,7.84782e-05,0.411267,0.0613534,0.548277,1092.07,0.727193,0.0419205,0.225748,7.84782e-05,0.411267,1092.07,1,0.287184,0,1,21485.2,3.37222,0.035142,301.467,1.74467,0.022168,-0.103183,0.00397367,-0.000112043
