# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 14:02:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift.json
# init = config/init.json
# random
#   seed = 3971865241 (Default)
# output
#   file = output/shift/chain/3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-7.30242,0.874306,0.00024216,4,15,0,10.0628,0.707454,0.0435169,0.244281,4.15e-05,8.29185e-05,0.403888,0.0621807,0.548638,1092.87,0.707454,0.0435169,0.244281,8.29185e-05,0.403888,1092.87,1,0.312635,0,1,22257.8,3.27399,0.0340813,301.795,1.75639,0.0217799,0.224652,0.0156922,-0.000500146
-7.79396,0.184893,0.000309936,3,7,0,8.71145,0.707453,0.0433882,0.244581,4.15e-05,8.29187e-05,0.403825,0.0623205,0.548698,1092.98,0.707453,0.0433882,0.244581,8.29187e-05,0.403825,1092.98,1,0.312854,0,1,22266.3,3.27321,0.0340836,301.702,1.75649,0.0217153,0.131944,0.0157938,-0.000564654
-3.69886,0.999611,4.60869e-05,8,271,0,8.3,0.714193,0.0429932,0.237921,4.15e-05,8.13612e-05,0.406425,0.0618587,0.548499,1092.58,0.714193,0.0429932,0.237921,8.13612e-05,0.406425,1092.58,1,0.303866,0,1,21994.3,3.30652,0.0344345,301.667,1.7525,0.0219296,0.096931,0.0118012,-0.000350384
-2.86259,0.996113,9.09835e-05,5,55,0,5.8196,0.715745,0.0431412,0.236748,4.15e-05,8.10087e-05,0.406801,0.0614949,0.54834,1092.33,0.715745,0.0431412,0.236748,8.10087e-05,0.406801,1092.33,1,0.302566,0,1,21944.4,3.31147,0.0344831,301.693,1.75192,0.0221008,0.122811,0.0112191,-0.000179192
-3.04843,0.870629,0.000178734,5,47,0,4.25821,0.718407,0.0426264,0.234121,4.15e-05,8.04093e-05,0.407953,0.0617089,0.548434,1092.43,0.718407,0.0426264,0.234121,8.04093e-05,0.407953,1092.43,1,0.298592,0,1,21834.3,3.32674,0.0346575,301.559,1.75009,0.0219999,-0.0111655,0.00939231,-0.000280133
-3.99349,0.888381,0.000238333,6,65,0,4.95826,0.712677,0.0432751,0.240083,4.15e-05,8.17076e-05,0.405526,0.0617516,0.548453,1092.56,0.712677,0.0432751,0.240083,8.17076e-05,0.405526,1092.56,1,0.30697,0,1,22077.5,3.29489,0.0343168,301.636,1.75391,0.0219798,0.0662101,0.0132125,-0.00030022
-3.99349,0.0149499,0.000336753,1,3,0,6.28448,0.712677,0.0432751,0.240083,4.15e-05,8.17076e-05,0.405526,0.0617516,0.548453,1092.56,0.712677,0.0432751,0.240083,8.17076e-05,0.405526,1092.56,1,0.30697,0,1,22077.5,3.29489,0.0343168,301.636,1.75391,0.0219798,0.0662101,0.0132125,-0.00030022
-4.3596,0.999286,3.3046e-05,6,63,0,5.52829,0.713265,0.0436106,0.239986,4.15e-05,8.1573e-05,0.405438,0.0613138,0.548259,1092.28,0.713265,0.0436106,0.239986,8.1573e-05,0.405438,1092.28,1,0.307274,0,1,22071.2,3.29378,0.0342989,301.692,1.75406,0.0221868,0.121672,0.0133592,-9.32172e-05
-5.22544,0.995385,6.6669e-05,5,31,0,5.78979,0.713266,0.0433879,0.240467,4.15e-05,8.15728e-05,0.405343,0.0615526,0.548365,1092.46,0.713266,0.0433879,0.240467,8.15728e-05,0.405343,1092.46,1,0.307603,0,1,22084.6,3.29257,0.0343042,301.534,1.75422,0.0220735,-0.035555,0.0135155,-0.000206491
-3.82351,0.999545,0.000131992,5,47,0,6.27532,0.713953,0.0430032,0.238037,4.15e-05,8.14158e-05,0.406378,0.0618794,0.548508,1092.59,0.713953,0.0430032,0.238037,8.14158e-05,0.406378,1092.59,1,0.304026,0,1,22000.3,3.30591,0.034426,301.685,1.75257,0.02192,0.115366,0.0118714,-0.00036003
-3.71226,0.960257,0.000262444,2,3,0,4.03224,0.713885,0.0430541,0.238105,4.15e-05,8.14312e-05,0.406335,0.0618327,0.548488,1092.56,0.713885,0.0430541,0.238105,8.14312e-05,0.406335,1092.56,1,0.304177,0,1,22003.3,3.30534,0.0344182,301.702,1.75264,0.0219418,0.132458,0.0119395,-0.000338232
-3.71226,1.35132e-08,0.000460363,1,1,0,4.68752,0.713885,0.0430541,0.238105,4.15e-05,8.14312e-05,0.406335,0.0618327,0.548488,1092.56,0.713885,0.0430541,0.238105,8.14312e-05,0.406335,1092.56,1,0.304177,0,1,22003.3,3.30534,0.0344182,301.702,1.75264,0.0219418,0.132458,0.0119395,-0.000338232
-4.01378,0.999801,4.80008e-05,5,63,0,4.43062,0.713538,0.043109,0.238269,4.15e-05,8.15105e-05,0.406254,0.0618186,0.548482,1092.55,0.713538,0.043109,0.238269,8.15105e-05,0.406254,1092.55,1,0.304455,0,1,22012,3.30429,0.0344023,301.745,1.75276,0.0219484,0.174574,0.0120618,-0.000331607
-4.23609,0.991372,9.52177e-05,5,63,0,5.07157,0.713498,0.0434152,0.239977,4.15e-05,8.15197e-05,0.405513,0.0614928,0.548339,1092.41,0.713498,0.0434152,0.239977,8.15197e-05,0.405513,1092.41,1,0.307015,0,1,22067.5,3.29475,0.0343207,301.59,1.75395,0.0221018,0.0195106,0.0132476,-0.000178229
-4.32839,0.999245,0.000182427,3,15,0,4.64798,0.712561,0.0432147,0.239315,4.15e-05,8.17342e-05,0.405831,0.0618323,0.548488,1092.58,0.712561,0.0432147,0.239315,8.17342e-05,0.405831,1092.58,1,0.305918,0,1,22054.3,3.29879,0.0343442,301.752,1.75342,0.021942,0.182496,0.0127224,-0.000338005
-4.24995,0.24521,0.000353826,2,7,0,7.10413,0.7126,0.0432362,0.24016,4.15e-05,8.17253e-05,0.405512,0.0618038,0.548475,1092.59,0.7126,0.0432362,0.24016,8.17253e-05,0.405512,1092.59,1,0.30702,0,1,22080.3,3.2947,0.0343167,301.621,1.75393,0.0219553,0.0505897,0.0132345,-0.000324686
-4.8306,0.973503,8.02034e-05,5,47,0,6.24731,0.71392,0.0436096,0.239081,4.15e-05,8.14234e-05,0.405771,0.0612295,0.548221,1092.21,0.71392,0.0436096,0.239081,8.14234e-05,0.405771,1092.21,1,0.306122,0,1,22037,3.29807,0.0343377,301.744,1.75354,0.022227,0.173982,0.0128389,-5.29953e-05
-6.10005,0.909946,0.000144248,3,15,0,7.06095,0.714211,0.0430808,0.239235,4.15e-05,8.13571e-05,0.405909,0.061761,0.548457,1092.57,0.714211,0.0430808,0.239235,8.13571e-05,0.405909,1092.57,1,0.305646,0,1,22035.7,3.29987,0.0343857,301.487,1.75333,0.0219754,-0.0834603,0.0126327,-0.000304638
-3.89928,0.957142,0.000215273,5,39,0,6.13871,0.712339,0.0433675,0.240126,4.15e-05,8.17851e-05,0.405476,0.0616961,0.548428,1092.51,0.712339,0.0433675,0.240126,8.17851e-05,0.405476,1092.51,1,0.307144,0,1,22082.5,3.29423,0.0343016,301.71,1.75398,0.0220059,0.139843,0.013284,-0.000274148
-3.89928,0.0886496,0.00036361,2,5,0,4.9927,0.712339,0.0433675,0.240126,4.15e-05,8.17851e-05,0.405476,0.0616961,0.548428,1092.51,0.712339,0.0433675,0.240126,8.17851e-05,0.405476,1092.51,1,0.307144,0,1,22082.5,3.29423,0.0343016,301.71,1.75398,0.0220059,0.139843,0.013284,-0.000274148
-5.95989,0.998009,5.64378e-05,7,159,0,7.15823,0.70988,0.0439573,0.244121,4.15e-05,8.23529e-05,0.403785,0.0613883,0.548292,1092.41,0.70988,0.0439573,0.244121,8.23529e-05,0.403785,1092.41,1,0.312993,0,1,22232.8,3.27278,0.0340864,301.638,1.7566,0.0221513,0.0679182,0.0158973,-0.000128655
-6.47999,0.896,0.000106782,2,7,0,7.78966,0.709874,0.0437664,0.244205,4.15e-05,8.23541e-05,0.403824,0.0615921,0.548383,1092.55,0.709874,0.0437664,0.244205,8.23541e-05,0.403824,1092.55,1,0.312856,0,1,22234.2,3.27328,0.0341007,301.557,1.75654,0.0220548,-0.0132966,0.0158389,-0.000225164
-7.20478,0.920827,0.000151887,2,3,0,7.4831,0.709833,0.0441594,0.243996,4.15e-05,8.23637e-05,0.403756,0.0611808,0.5482,1092.27,0.709833,0.0441594,0.243996,8.23637e-05,0.403756,1092.27,1,0.313092,0,1,22230.7,3.27242,0.0340714,301.737,1.75664,0.0222503,0.166836,0.0159373,-2.97073e-05
-6.27781,0.98139,0.000229516,4,23,0,7.50848,0.710495,0.0431307,0.241407,4.15e-05,8.22103e-05,0.405091,0.0621967,0.548645,1092.85,0.710495,0.0431307,0.241407,8.22103e-05,0.405091,1092.85,1,0.308473,0,1,22138,3.28927,0.0342533,301.68,1.75456,0.0217725,0.110148,0.0138632,-0.000507509
-6.27781,5.53913e-14,0.000404445,1,1,0,7.43078,0.710495,0.0431307,0.241407,4.15e-05,8.22103e-05,0.405091,0.0621967,0.548645,1092.85,0.710495,0.0431307,0.241407,8.22103e-05,0.405091,1092.85,1,0.308473,0,1,22138,3.28927,0.0342533,301.68,1.75456,0.0217725,0.110148,0.0138632,-0.000507509
-5.74768,0.997926,5.34856e-05,3,7,0,6.59528,0.710495,0.0432016,0.241487,4.15e-05,8.22102e-05,0.405036,0.0621192,0.548612,1092.8,0.710495,0.0432016,0.241487,8.22102e-05,0.405036,1092.8,1,0.308665,0,1,22140.9,3.28856,0.0342445,301.693,1.75465,0.0218083,0.122908,0.0139506,-0.000471659
-5.20862,0.994259,9.86109e-05,2,7,0,6.41527,0.710611,0.0432804,0.24164,4.15e-05,8.21835e-05,0.40495,0.0620183,0.548568,1092.74,0.710611,0.0432804,0.24164,8.21835e-05,0.40495,1092.74,1,0.308961,0,1,22145.1,3.28748,0.0342346,301.681,1.75479,0.0218552,0.11083,0.0140873,-0.000424819
-4.23116,0.986924,0.000178331,4,31,0,6.97976,0.712184,0.0435111,0.24037,4.15e-05,8.18207e-05,0.405333,0.0615619,0.548369,1092.43,0.712184,0.0435111,0.24037,8.18207e-05,0.405333,1092.43,1,0.307637,0,1,22092.5,3.2924,0.0342785,301.745,1.75421,0.0220691,0.17484,0.0135062,-0.000210874
-4.23116,0.0625839,0.000313512,1,3,0,5.2597,0.712184,0.0435111,0.24037,4.15e-05,8.18207e-05,0.405333,0.0615619,0.548369,1092.43,0.712184,0.0435111,0.24037,8.18207e-05,0.405333,1092.43,1,0.307637,0,1,22092.5,3.2924,0.0342785,301.745,1.75421,0.0220691,0.17484,0.0135062,-0.000210874
-4.05242,0.996617,5.17808e-05,4,31,0,5.23557,0.712154,0.0434489,0.240352,4.15e-05,8.18277e-05,0.405363,0.0616327,0.5484,1092.48,0.712154,0.0434489,0.240352,8.18277e-05,0.405363,1092.48,1,0.307535,0,1,22091.8,3.29277,0.0342842,301.729,1.75416,0.0220357,0.159346,0.0134596,-0.000244307
-3.63445,0.992913,9.3307e-05,6,71,0,4.4313,0.713524,0.0434197,0.23947,4.15e-05,8.15137e-05,0.405698,0.0614846,0.548335,1092.38,0.713524,0.0434197,0.23947,8.15137e-05,0.405698,1092.38,1,0.306376,0,1,22051.5,3.29712,0.0343364,301.668,1.75365,0.0221057,0.0978816,0.0129517,-0.00017431
-4.18862,0.936894,0.000165066,4,31,0,5.05614,0.713922,0.0429332,0.23791,4.15e-05,8.1423e-05,0.406451,0.06196,0.548543,1092.64,0.713922,0.0429332,0.23791,8.1423e-05,0.406451,1092.64,1,0.303776,0,1,21996.1,3.30685,0.0344359,301.685,1.75245,0.0218823,0.114722,0.0117545,-0.000397655
-4.20143,0.974776,0.000251745,5,41,0,5.0425,0.711621,0.043557,0.241411,4.15e-05,8.19503e-05,0.404933,0.0615866,0.54838,1092.48,0.711621,0.043557,0.241411,8.19503e-05,0.404933,1092.48,1,0.309021,0,1,22130.3,3.28729,0.0342332,301.676,1.75483,0.0220575,0.105535,0.0141313,-0.000222541
-4.20143,2.96157e-06,0.000418947,1,3,1,6.97713,0.711621,0.043557,0.241411,4.15e-05,8.19503e-05,0.404933,0.0615866,0.54838,1092.48,0.711621,0.043557,0.241411,8.19503e-05,0.404933,1092.48,1,0.309021,0,1,22130.3,3.28729,0.0342332,301.676,1.75483,0.0220575,0.105535,0.0141313,-0.000222541
-6.07528,0.995029,6.30946e-05,7,143,0,6.24786,0.710715,0.0437813,0.2434,4.15e-05,8.21594e-05,0.404116,0.0614657,0.548327,1092.46,0.710715,0.0437813,0.2434,8.21594e-05,0.404116,1092.46,1,0.311845,0,1,22201.6,3.27696,0.0341375,301.571,1.7561,0.0221146,0.000762506,0.015398,-0.00016539
-1.99632,0.999457,0.000110525,7,175,0,10.7748,0.725763,0.0423031,0.227612,4.15e-05,7.87877e-05,0.410449,0.0611138,0.548169,1091.96,0.725763,0.0423031,0.227612,7.87877e-05,0.410449,1091.96,1,0.289996,0,1,21560,3.3608,0.0350197,301.495,1.74605,0.0222824,-0.07514,0.00534716,2.39876e-06
-1.05685,0.916445,0.00019409,6,95,0,3.37888,0.72959,0.0415322,0.222385,4.15e-05,7.79633e-05,0.41263,0.0614804,0.548333,1092.07,0.72959,0.0415322,0.222385,7.79633e-05,0.41263,1092.07,1,0.282506,0,1,21353.5,3.39156,0.0353326,301.561,1.74234,0.0221077,-0.00940742,0.0016448,-0.000172321
-1.10883,0.387782,0.000276866,5,47,0,2.44881,0.731929,0.0414976,0.220936,4.15e-05,7.74658e-05,0.413168,0.061221,0.548218,1091.9,0.731929,0.0414976,0.220936,7.74658e-05,0.413168,1091.9,1,0.28066,0,1,21286.1,3.39937,0.035424,301.475,1.74144,0.0222311,-0.095073,0.000739033,-4.89068e-05
-0.800217,0.988885,0.000111111,2,3,0,1.3444,0.731901,0.0415518,0.220964,4.15e-05,7.74718e-05,0.413138,0.0611638,0.548192,1091.86,0.731901,0.0415518,0.220964,7.74718e-05,0.413138,1091.86,1,0.280763,0,1,21287.6,3.39894,0.0354172,301.495,1.74149,0.0222584,-0.075395,0.00079048,-2.15793e-05
-1.91205,0.999468,0.000187892,7,207,0,4.30147,0.744691,0.0402678,0.208425,4.15e-05,7.48335e-05,0.41812,0.0610124,0.548123,1091.52,0.744691,0.0402678,0.208425,7.48335e-05,0.41812,1091.52,1,0.263722,0,1,20758.6,3.47423,0.0362044,301.472,1.73257,0.0223311,-0.0981887,-0.00813017,5.11313e-05
-1.91205,6.97191e-05,0.000323354,1,3,0,3.77156,0.744691,0.0402678,0.208425,4.15e-05,7.48335e-05,0.41812,0.0610124,0.548123,1091.52,0.744691,0.0402678,0.208425,7.48335e-05,0.41812,1091.52,1,0.263722,0,1,20758.6,3.47423,0.0362044,301.472,1.73257,0.0223311,-0.0981887,-0.00813017,5.11313e-05
-0.381452,0.999999,5.31997e-05,9,615,0,2.72465,0.731499,0.0416026,0.221074,4.15e-05,7.75569e-05,0.41308,0.0611581,0.548189,1091.85,0.731499,0.0416026,0.221074,7.75569e-05,0.41308,1091.85,1,0.280963,0,1,21295.1,3.39808,0.0354017,301.55,1.74159,0.0222612,-0.0202035,0.000885141,-1.88382e-05
-0.61914,0.996365,9.17057e-05,7,191,0,1.19619,0.734233,0.0415229,0.218801,4.15e-05,7.69805e-05,0.413932,0.0609008,0.548073,1091.66,0.734233,0.0415229,0.218801,7.69805e-05,0.413932,1091.66,1,0.278042,0,1,21197.3,3.41053,0.0355328,301.538,1.74012,0.0223849,-0.03175,-0.000582382,0.00010491
-0.416765,0.832542,0.0001556,6,79,0,2.51512,0.73182,0.0416795,0.220839,4.15e-05,7.74889e-05,0.413137,0.0610316,0.548132,1091.77,0.73182,0.0416795,0.220839,7.74889e-05,0.413137,1091.77,1,0.280766,0,1,21285.3,3.39892,0.0354074,301.576,1.74149,0.0223219,0.00562168,0.000788124,4.1881e-05
-0.475684,0.864679,0.000179949,5,63,0,1.51071,0.733025,0.0414853,0.219767,4.15e-05,7.72343e-05,0.413596,0.0610956,0.548161,1091.79,0.733025,0.0414853,0.219767,7.72343e-05,0.413596,1091.79,1,0.279193,0,1,21238.7,3.4056,0.0354834,301.522,1.7407,0.0222911,-0.0484065,-3.00962e-06,1.11301e-05
-0.425646,0.924477,0.000223452,6,79,0,0.662869,0.731064,0.0415855,0.221059,4.15e-05,7.76493e-05,0.413091,0.0612326,0.548223,1091.89,0.731064,0.0415855,0.221059,7.76493e-05,0.413091,1091.89,1,0.280923,0,1,21298.3,3.39823,0.0353968,301.606,1.74156,0.0222255,0.0355104,0.000855556,-5.44633e-05
-1.49553,0.125023,0.000316803,2,5,0,1.89761,0.730942,0.0417455,0.220954,4.15e-05,7.76751e-05,0.413071,0.0610695,0.548149,1091.77,0.730942,0.0417455,0.220954,7.76751e-05,0.413071,1091.77,1,0.280992,0,1,21297.3,3.39793,0.0353825,301.701,1.74159,0.0223037,0.130748,0.000885759,2.36512e-05
-0.903009,0.702106,7.3774e-05,3,7,0,11.8274,0.731047,0.0414191,0.221,4.15e-05,7.76528e-05,0.413173,0.0614214,0.548307,1092.01,0.731047,0.0414191,0.221,7.76528e-05,0.413173,1092.01,1,0.280642,0,1,21295.3,3.39942,0.035415,301.555,1.74141,0.0221356,-0.0150921,0.000712566,-0.000144374
-1.06317,0.999998,6.36768e-05,8,271,0,1.32301,0.727149,0.0422219,0.225539,4.15e-05,7.84877e-05,0.411234,0.0610259,0.54813,1091.85,0.727149,0.0422219,0.225539,7.84877e-05,0.411234,1091.85,1,0.287299,0,1,21481.1,3.37174,0.035119,301.621,1.74473,0.0223246,0.051386,0.00402513,4.46278e-05
-1.06524,0.996783,0.000106835,3,15,0,2.00614,0.726994,0.0418182,0.225077,4.15e-05,7.85212e-05,0.411548,0.0614929,0.548339,1092.13,0.726994,0.0418182,0.225077,7.85212e-05,0.411548,1092.13,1,0.286219,0,1,21464.9,3.37615,0.035171,301.569,1.74418,0.0221017,-0.00135828,0.00348294,-0.000178267
-0.846941,0.999147,0.000176814,3,15,0,1.37116,0.727314,0.0420936,0.225527,4.15e-05,7.8452e-05,0.411285,0.061146,0.548184,1091.93,0.727314,0.0420936,0.225527,7.8452e-05,0.411285,1091.93,1,0.287125,0,1,21478.3,3.37246,0.0351345,301.552,1.74464,0.022267,-0.0176383,0.00394293,-1.30495e-05
-1.5688,0.968973,0.000292313,5,55,0,3.00089,0.721363,0.0425175,0.230629,4.15e-05,7.97517e-05,0.40927,0.0614446,0.548317,1092.19,0.721363,0.0425175,0.230629,7.97517e-05,0.40927,1092.19,1,0.294053,0,1,21696.7,3.34451,0.0348285,301.68,1.74796,0.0221246,0.110438,0.00725552,-0.000155393
-1.84509,0.280054,0.000449604,1,3,0,3.22893,0.72164,0.0424377,0.230039,4.15e-05,7.96906e-05,0.409515,0.0614965,0.54834,1092.2,0.72164,0.0424377,0.230039,7.96906e-05,0.409515,1092.2,1,0.293211,0,1,21675,3.34784,0.0348598,301.71,1.74755,0.0221001,0.140116,0.00684933,-0.00017995
-2.41319,0.982661,0.000153779,3,7,0,2.76273,0.721625,0.042226,0.229667,4.15e-05,7.96939e-05,0.409728,0.0617323,0.548444,1092.34,0.721625,0.042226,0.229667,7.96939e-05,0.409728,1092.34,1,0.292478,0,1,21661.9,3.35075,0.0348917,301.695,1.74719,0.0219889,0.125401,0.00649234,-0.000291128
-3.33599,0.985317,0.000243179,5,39,0,3.41633,0.718141,0.0426287,0.233131,4.15e-05,8.04689e-05,0.408315,0.061741,0.548448,1092.4,0.718141,0.0426287,0.233131,8.04689e-05,0.408315,1092.4,1,0.297345,0,1,21805.7,3.33154,0.0346846,301.758,1.74949,0.0219848,0.187899,0.0087865,-0.000295241
-3.33599,0.0100265,0.000384636,1,3,1,4.46258,0.718141,0.0426287,0.233131,4.15e-05,8.04689e-05,0.408315,0.061741,0.548448,1092.4,0.718141,0.0426287,0.233131,8.04689e-05,0.408315,1092.4,1,0.297345,0,1,21805.7,3.33154,0.0346846,301.758,1.74949,0.0219848,0.187899,0.0087865,-0.000295241
-1.69094,0.996941,7.52107e-05,7,255,0,6.73165,0.727342,0.0422822,0.226012,4.15e-05,7.8446e-05,0.41104,0.0609351,0.548088,1091.82,0.727342,0.0422822,0.226012,7.8446e-05,0.41104,1091.82,1,0.287966,0,1,21494.9,3.36904,0.0351005,301.538,1.74506,0.0223684,-0.0316087,0.00436385,8.83821e-05
-1.7208,0.996104,0.000122038,3,15,0,3.11206,0.726496,0.0418387,0.224778,4.15e-05,7.86287e-05,0.41165,0.0615339,0.548357,1092.13,0.726496,0.0418387,0.224778,7.86287e-05,0.41165,1092.13,1,0.285871,0,1,21459.9,3.37755,0.0351708,301.695,1.744,0.0220823,0.125369,0.00329578,-0.000197668
-0.652662,0.90403,0.000196564,3,15,0,3.54664,0.726616,0.0420426,0.225575,4.15e-05,7.86029e-05,0.411286,0.0612919,0.548249,1092.01,0.726616,0.0420426,0.225575,7.86029e-05,0.411286,1092.01,1,0.287121,0,1,21485.7,3.37245,0.0351264,301.621,1.74463,0.0221972,0.050889,0.00392746,-8.27668e-05
-0.40571,0.950267,0.000259446,7,155,0,1.59141,0.735268,0.0412078,0.217179,4.15e-05,7.67638e-05,0.414632,0.0611236,0.548174,1091.75,0.735268,0.0412078,0.217179,7.67638e-05,0.414632,1091.75,1,0.275644,0,1,21133.3,3.42085,0.0356379,301.558,1.73888,0.0222777,-0.0117872,-0.00182322,-2.28913e-06
-0.540398,0.281872,0.000375989,1,3,0,1.53644,0.735566,0.0411271,0.216896,4.15e-05,7.67016e-05,0.414763,0.061177,0.548198,1091.78,0.735566,0.0411271,0.216896,7.67016e-05,0.414763,1091.78,1,0.275194,0,1,21120.9,3.4228,0.0356609,301.536,1.73864,0.0222521,-0.0338741,-0.00205527,-2.78769e-05
