# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 15:14:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift-mock.json
# init = config/init.json
# random
#   seed = 3976159898 (Default)
# output
#   file = output/shift_mock/chain/1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-0.974511,0.988089,7.49663e-05,6,79,0,2.0364,0.692392,0.0510202,0.25901,4.15e-05,8.65652e-05,0.395603,0.0569022,0.546049,1089.56,0.692392,0.0510202,0.25901,8.65652e-05,0.395603,1089.56,1,0.34142,0,1,22903.2,3.17572,0.0327853,304.308,1.76825,0.0244595,0.0267328,0.00523795,-4.05396e-05
-0.96424,0.883306,0.000137626,6,119,0,3.60163,0.694322,0.0504685,0.255899,4.15e-05,8.60847e-05,0.396978,0.0571356,0.546179,1089.65,0.694322,0.0504685,0.255899,8.60847e-05,0.396978,1089.65,1,0.336629,0,1,22787.4,3.19121,0.0329448,304.311,1.76635,0.02433,0.0296559,0.00333501,-0.000170003
-1.90163,0.829595,0.000185041,7,163,0,2.64164,0.702415,0.0500619,0.247438,4.15e-05,8.41124e-05,0.400291,0.0564739,0.545806,1089.11,0.702415,0.0500619,0.247438,8.41124e-05,0.400291,1089.11,1,0.325108,0,1,22453.8,3.22986,0.0333395,304.351,1.76168,0.0246999,0.0697158,-0.00133321,0.000199905
-0.643295,1,0.000213053,1,3,0,1.45156,0.702487,0.0498808,0.247514,4.15e-05,8.40953e-05,0.40033,0.0566233,0.545892,1089.22,0.702487,0.0498808,0.247514,8.40953e-05,0.40033,1089.22,1,0.324972,0,1,22453.6,3.23033,0.0333538,304.265,1.76163,0.0246156,-0.0169403,-0.0013873,0.000115587
-0.450862,0.411804,0.000421664,2,5,1,2.10159,0.702623,0.049633,0.246789,4.15e-05,8.40627e-05,0.400692,0.0568245,0.546005,1089.32,0.702623,0.049633,0.246789,8.40627e-05,0.400692,1089.32,1,0.323715,0,1,22428,3.23465,0.033398,304.268,1.76109,0.0245028,-0.0134922,-0.0019232,2.75693e-06
-0.402977,0.99855,0.000134956,6,127,0,0.982608,0.700737,0.0498465,0.248918,4.15e-05,8.45158e-05,0.39982,0.0568721,0.546032,1089.38,0.700737,0.0498465,0.248918,8.45158e-05,0.39982,1089.38,1,0.326744,0,1,22511.9,3.22425,0.0332901,304.273,1.76235,0.0244762,-0.00872402,-0.000663991,-2.3763e-05
-1.4501,0.832782,0.000268688,2,7,0,4.17269,0.700466,0.0498215,0.248316,4.15e-05,8.45812e-05,0.400053,0.056928,0.546064,1089.39,0.700466,0.0498215,0.248316,8.45812e-05,0.400053,1089.39,1,0.325934,0,1,22496.1,3.22699,0.0333053,304.392,1.762,0.0244451,0.110652,-0.00101615,-5.49392e-05
-0.922967,0.283426,0.000321038,3,7,0,1.37122,0.700565,0.0497922,0.248432,4.15e-05,8.45572e-05,0.400021,0.0569414,0.546071,1089.41,0.700565,0.0497922,0.248432,8.45572e-05,0.400021,1089.41,1,0.326045,0,1,22498.4,3.22661,0.033306,304.351,1.76205,0.0244376,0.0690984,-0.00096599,-6.23901e-05
-0.453123,0.992581,7.27022e-05,7,255,0,1.81637,0.698513,0.0500899,0.251258,4.15e-05,8.50548e-05,0.398856,0.0569373,0.546069,1089.46,0.698513,0.0500899,0.251258,8.50548e-05,0.398856,1089.46,1,0.330093,0,1,22605.5,3.21289,0.0331694,304.305,1.76372,0.0244399,0.0231752,0.00070757,-6.00985e-05
-1.17345,0.962226,0.00014263,7,135,0,1.69364,0.691458,0.0510591,0.259479,4.15e-05,8.67993e-05,0.395412,0.0569873,0.546097,1089.6,0.691458,0.0510591,0.259479,8.67993e-05,0.395412,1089.6,1,0.342087,0,1,22926.5,3.17357,0.0327553,304.38,1.7685,0.0244121,0.0982577,0.00548645,-8.78732e-05
