# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_LCDM_model
# start_datetime = 2023-03-15 14:53:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift-mock-LCDM.json
# init = config/init.json
# random
#   seed = 3974919433 (Default)
# output
#   file = output/shift-LCDM_mock/chain/4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-2.15644,0.992873,0.000155907,5,63,0,4.05258,0.701312,0.0502982,0.249865,4.15e-05,8.43774e-05,0.699752,0.701312,0.0502982,0.249865,8.43774e-05,0.699752,0.0564056,0.545767,1089.13,0,0,3.17869,3.17869,0.0332334,300.486,1.74151,0.0247386,-0.0454472,0.000122048,0.000238578
-2.88361,0.172985,0.000304719,6,79,0,6.02787,0.70758,0.0487296,0.239702,4.15e-05,8.2889e-05,0.711485,0.70758,0.0487296,0.239702,8.2889e-05,0.711485,0.0570137,0.546111,1089.3,0,0,3.22973,3.22973,0.0337602,300.546,1.73455,0.0243974,0.0148384,-0.00684178,-0.000102561
-3.10586,0.997404,4.84894e-05,6,63,0,3.74846,0.709622,0.0491441,0.240362,4.15e-05,8.24126e-05,0.710412,0.709622,0.0491441,0.240362,8.24126e-05,0.710412,0.0563904,0.545758,1088.98,0,0,3.22503,3.22503,0.033735,300.333,1.73525,0.0247472,-0.197859,-0.00614057,0.000247193
-2.2226,0.990598,9.698e-05,8,287,0,4.35226,0.691851,0.0508883,0.258875,4.15e-05,8.67009e-05,0.69015,0.691851,0.0508883,0.258875,8.67009e-05,0.69015,0.0570848,0.546151,1089.66,0,0,3.13874,3.13874,0.0327915,300.707,1.74691,0.0243581,0.175875,0.00551515,-0.000141946
-0.976641,0.822766,0.000188691,5,43,0,3.37065,0.693589,0.0508192,0.258225,4.15e-05,8.62667e-05,0.690869,0.693589,0.0508192,0.258225,8.62667e-05,0.690869,0.0569238,0.546061,1089.58,0,0,3.14171,3.14171,0.032841,300.538,1.74653,0.0244474,0.00715108,0.00514013,-5.25958e-05
-2.41748,0.62914,0.000220835,3,7,0,2.98297,0.693634,0.051011,0.257592,4.15e-05,8.62557e-05,0.691311,0.693634,0.051011,0.257592,8.62557e-05,0.691311,0.056753,0.545965,1089.44,0,0,3.1435,3.1435,0.0328434,300.688,1.74628,0.0245428,0.156545,0.00488405,4.27861e-05
-1.68027,1,0.000145749,1,1,0,2.31056,0.693635,0.050932,0.257597,4.15e-05,8.62554e-05,0.691384,0.693635,0.050932,0.257597,8.62554e-05,0.691384,0.0568207,0.546003,1089.49,0,0,3.1438,3.1438,0.0328497,300.658,1.74624,0.0245049,0.127387,0.00484307,4.88469e-06
-2.0782,0.510244,0.000287816,5,39,0,4.0241,0.689649,0.0513418,0.262524,4.15e-05,8.72552e-05,0.686047,0.689649,0.0513418,0.262524,8.72552e-05,0.686047,0.0569749,0.54609,1089.66,0,0,3.12223,3.12223,0.0326232,300.669,1.74919,0.024419,0.137671,0.00779695,-8.10257e-05
-1.87278,0.851724,0.000135517,4,31,0,4.93704,0.688861,0.0511929,0.263176,4.15e-05,8.74551e-05,0.685543,0.688861,0.0511929,0.263176,8.74551e-05,0.685543,0.0572035,0.546217,1089.81,0,0,3.12021,3.12021,0.0326058,300.634,1.74946,0.0242925,0.103243,0.00806702,-0.000207471
-4.85584,0.703592,0.000173095,7,151,0,6.75537,0.710036,0.0491332,0.237737,4.15e-05,8.23166e-05,0.713047,0.710036,0.0491332,0.237737,8.23166e-05,0.713047,0.0563493,0.545734,1088.86,0,0,3.23677,3.23677,0.0338208,300.662,1.73363,0.0247706,0.130517,-0.00776783,0.000270569
