# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_LCDM_model
# start_datetime = 2023-03-15 14:53:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift-mock-LCDM.json
# init = config/init.json
# random
#   seed = 3974913428 (Default)
# output
#   file = output/shift-LCDM_mock/chain/1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-6.35294,0.996028,0.000145737,7,147,0,8.43471,0.720394,0.0481353,0.227612,4.15e-05,7.99665e-05,0.724173,0.720394,0.0481353,0.227612,7.99665e-05,0.724173,0.0559823,0.54552,1088.48,0,0,3.28834,3.28834,0.0343818,300.468,1.72676,0.0249806,-0.0633724,-0.0146309,0.000480619
-5.58474,0.741504,0.000274138,2,7,0,6.60842,0.720506,0.048024,0.227961,4.15e-05,7.99415e-05,0.723935,0.720506,0.048024,0.227961,7.99415e-05,0.723935,0.0560691,0.545571,1088.56,0,0,3.28723,3.28723,0.0343829,300.357,1.72692,0.0249307,-0.174305,-0.0144719,0.000430696
-6.54044,0.647971,0.00023534,2,3,0,6.96108,0.720664,0.0479003,0.228163,4.15e-05,7.99065e-05,0.723857,0.720664,0.0479003,0.228163,7.99065e-05,0.723857,0.0561621,0.545626,1088.63,0,0,3.28687,3.28687,0.0343904,300.258,1.72698,0.0248774,-0.273075,-0.0144158,0.00037737
-5.49169,0.980888,0.000153161,5,51,0,7.93496,0.718158,0.047609,0.228387,4.15e-05,8.04651e-05,0.723924,0.718158,0.047609,0.228387,8.04651e-05,0.723924,0.0567323,0.545953,1088.94,0,0,3.2871,3.2871,0.034372,300.44,1.72689,0.0245544,-0.0912527,-0.0145077,5.43913e-05
-4.97938,0.989826,0.000286111,3,15,0,7.20052,0.718448,0.0481557,0.230316,4.15e-05,8.04003e-05,0.721448,0.718448,0.0481557,0.230316,8.04003e-05,0.721448,0.0561987,0.545647,1088.68,0,0,3.27548,3.27548,0.0342651,300.312,1.72849,0.0248564,-0.218603,-0.0129052,0.000356407
-4.83069,0.05014,0.000550321,1,3,1,10.8856,0.717514,0.0480783,0.231071,4.15e-05,8.06097e-05,0.72077,0.717514,0.0480783,0.231071,8.06097e-05,0.72077,0.056382,0.545753,1088.81,0,0,3.2723,3.2723,0.0342344,300.289,1.72891,0.024752,-0.2416,-0.012487,0.000251988
-4.99046,0.99211,5.86262e-05,4,31,0,6.00752,0.717573,0.0483471,0.230247,4.15e-05,8.05965e-05,0.721326,0.717573,0.0483471,0.230247,8.05965e-05,0.721326,0.0561322,0.545608,1088.61,0,0,3.27488,3.27488,0.0342363,300.509,1.72855,0.0248945,-0.021602,-0.0128478,0.00039445
-4.37452,0.973646,0.000115246,2,3,0,5.50318,0.717538,0.0482664,0.230207,4.15e-05,8.06044e-05,0.721446,0.717538,0.0482664,0.230207,8.06044e-05,0.721446,0.0562091,0.545653,1088.66,0,0,3.27544,3.27544,0.0342445,300.49,1.72847,0.0248504,-0.0415318,-0.0129251,0.00035044
-4.66078,0.91201,0.000213047,5,39,0,5.35344,0.716671,0.0478271,0.230675,4.15e-05,8.07995e-05,0.721417,0.716671,0.0478271,0.230675,8.07995e-05,0.721417,0.0567136,0.545943,1088.98,0,0,3.27528,3.27528,0.034257,300.365,1.72848,0.0245648,-0.165711,-0.0129177,6.48306e-05
-3.93986,0.601535,0.000325238,2,5,0,4.27727,0.716577,0.0479624,0.231054,4.15e-05,8.08206e-05,0.720903,0.716577,0.0479624,0.231054,8.08206e-05,0.720903,0.0566014,0.545879,1088.92,0,0,3.27288,3.27288,0.0342313,300.371,1.7288,0.0246279,-0.160345,-0.0125906,0.000127884
-3.39939,1,0.000195938,2,7,0,3.90052,0.716488,0.0480838,0.230994,4.15e-05,8.08408e-05,0.720842,0.716488,0.0480838,0.230994,8.08408e-05,0.720842,0.0565019,0.545822,1088.85,0,0,3.27259,3.27259,0.0342206,300.437,1.72884,0.024684,-0.0936238,-0.0125549,0.000184037
-4.88157,0.0906645,0.000387502,2,5,1,9.62782,0.716743,0.0482551,0.232224,4.15e-05,8.07832e-05,0.71944,0.716743,0.0482551,0.232224,8.07832e-05,0.71944,0.0563157,0.545715,1088.79,0,0,3.26611,3.26611,0.0341705,300.282,1.72974,0.0247897,-0.249347,-0.0116531,0.00028965
-2.81985,0.999894,5.27817e-05,8,287,0,6.43804,0.705562,0.0498469,0.245099,4.15e-05,8.33638e-05,0.70497,0.705562,0.0498469,0.245099,8.33638e-05,0.70497,0.0562718,0.54569,1088.98,0,0,3.2011,3.2011,0.0334729,300.439,1.73848,0.0248147,-0.0921339,-0.00290938,0.000314666
-1.54651,0.998808,0.000104645,4,31,0,4.13692,0.704305,0.0494192,0.243954,4.15e-05,8.36617e-05,0.706543,0.704305,0.0494192,0.243954,8.36617e-05,0.706543,0.0568041,0.545994,1089.24,0,0,3.20787,3.20787,0.0335243,300.613,1.73751,0.0245142,0.0814828,-0.00388392,1.419e-05
-0.570232,0.932786,0.000204666,3,7,0,1.88117,0.704461,0.049508,0.244844,4.15e-05,8.36246e-05,0.705565,0.704461,0.049508,0.244844,8.36246e-05,0.705565,0.056706,0.545939,1089.22,0,0,3.20363,3.20363,0.033493,300.496,1.73811,0.0245691,-0.0352462,-0.00328734,6.90969e-05
-1.2167,0.144175,0.000327986,2,7,0,1.55589,0.704355,0.0493242,0.244912,4.15e-05,8.36497e-05,0.70568,0.704355,0.0493242,0.244912,8.36497e-05,0.70568,0.0568823,0.546038,1089.33,0,0,3.20413,3.20413,0.0335053,300.433,1.73804,0.0244705,-0.0984643,-0.00335684,-2.94774e-05
-1.56111,0.999902,5.5878e-05,7,239,0,2.5892,0.70727,0.0490428,0.24173,4.15e-05,8.29616e-05,0.709144,0.70727,0.0490428,0.24173,8.29616e-05,0.709144,0.0567709,0.545975,1089.22,0,0,3.21936,3.21936,0.0336676,300.405,1.73599,0.0245327,-0.12623,-0.00540719,3.27338e-05
-1.38852,0.999637,0.000108566,7,143,0,2.57109,0.702077,0.0494342,0.246908,4.15e-05,8.41935e-05,0.703574,0.702077,0.0494342,0.246908,8.41935e-05,0.703574,0.0570691,0.546142,1089.47,0,0,3.19498,3.19498,0.0334033,300.489,1.73926,0.0243667,-0.0421771,-0.00213324,-0.000133266
-0.833274,0.940976,0.000208496,5,55,0,1.81913,0.703159,0.0498519,0.24674,4.15e-05,8.39347e-05,0.703324,0.703159,0.0498519,0.24674,8.39347e-05,0.703324,0.0565651,0.545858,1089.17,0,0,3.19394,3.19394,0.0333887,300.522,1.73943,0.0246484,-0.00908792,-0.00196637,0.000148392
-0.475085,0.511198,0.000336877,2,5,0,0.89213,0.702779,0.0496419,0.246505,4.15e-05,8.40253e-05,0.70377,0.702779,0.0496419,0.246505,8.40253e-05,0.70377,0.0567971,0.54599,1089.3,0,0,3.19584,3.19584,0.0334078,300.529,1.73915,0.0245181,-0.00199015,-0.00223952,1.80965e-05
-0.873176,0.889533,0.000166436,2,3,0,1.03701,0.702848,0.0494979,0.246508,4.15e-05,8.4009e-05,0.70391,0.702848,0.0494979,0.246508,8.4009e-05,0.70391,0.0569161,0.546057,1089.38,0,0,3.19644,3.19644,0.0334211,300.467,1.73907,0.0244517,-0.0642063,-0.00232042,-4.8302e-05
-1.43976,0.941436,0.000232457,3,9,0,1.80146,0.703072,0.0496059,0.247064,4.15e-05,8.39555e-05,0.703246,0.703072,0.0496059,0.247064,8.39555e-05,0.703246,0.0567925,0.545987,1089.32,0,0,3.19361,3.19361,0.0333991,300.397,1.73948,0.0245207,-0.133876,-0.00191771,2.06804e-05
-1.43976,0.275109,0.000371323,1,3,0,1.63322,0.703072,0.0496059,0.247064,4.15e-05,8.39555e-05,0.703246,0.703072,0.0496059,0.247064,8.39555e-05,0.703246,0.0567925,0.545987,1089.32,0,0,3.19361,3.19361,0.0333991,300.397,1.73948,0.0245207,-0.133876,-0.00191771,2.06804e-05
-0.958469,0.997282,9.92228e-05,4,19,0,1.868,0.702698,0.0494668,0.246474,4.15e-05,8.40447e-05,0.703975,0.702698,0.0494668,0.246474,8.40447e-05,0.703975,0.0569624,0.546083,1089.4,0,0,3.19672,3.19672,0.0334225,300.48,1.73903,0.0244259,-0.0507869,-0.00236267,-7.40565e-05
-1.02706,0.995022,0.000183602,6,127,0,1.68654,0.698937,0.0501746,0.252059,4.15e-05,8.49516e-05,0.697681,0.698937,0.0501746,0.252059,8.49516e-05,0.697681,0.0568098,0.545997,1089.42,0,0,3.16993,3.16993,0.033146,300.447,1.74269,0.024511,-0.084437,0.00129856,1.09993e-05
-0.411388,0.345845,0.000334361,2,5,0,2.00127,0.698747,0.0501133,0.251559,4.15e-05,8.4998e-05,0.698243,0.698747,0.0501133,0.251559,8.4998e-05,0.698243,0.0568874,0.546041,1089.44,0,0,3.17227,3.17227,0.0331624,300.52,1.74236,0.0244677,-0.0112294,0.000964255,-3.23354e-05
-1.52903,0.956798,0.000110885,4,23,0,1.91131,0.698552,0.0501634,0.250842,4.15e-05,8.50454e-05,0.698909,0.698552,0.0501634,0.250842,8.50454e-05,0.698909,0.0568681,0.54603,1089.4,0,0,3.17505,3.17505,0.0331756,300.665,1.74196,0.0244785,0.133518,0.000565645,-2.15465e-05
-1.84184,0.994147,0.000181831,7,143,0,2.91985,0.692848,0.0506419,0.257509,4.15e-05,8.64515e-05,0.691763,0.692848,0.0506419,0.257509,8.64515e-05,0.691763,0.0571718,0.546199,1089.69,0,0,3.14532,3.14532,0.032864,300.672,1.74601,0.02431,0.141343,0.00461267,-0.00018998
-1.84184,1.63327e-06,0.000325603,2,5,0,6.47706,0.692848,0.0506419,0.257509,4.15e-05,8.64515e-05,0.691763,0.692848,0.0506419,0.257509,8.64515e-05,0.691763,0.0571718,0.546199,1089.69,0,0,3.14532,3.14532,0.032864,300.672,1.74601,0.02431,0.141343,0.00461267,-0.00018998
-1.3268,0.99957,4.58351e-05,5,31,0,1.9893,0.693109,0.050556,0.257672,4.15e-05,8.63863e-05,0.691686,0.693109,0.050556,0.257672,8.63863e-05,0.691686,0.0572133,0.546222,1089.73,0,0,3.14501,3.14501,0.0328705,300.584,1.74606,0.0242871,0.0532321,0.00466385,-0.000212879
-0.903172,0.991212,8.32888e-05,6,95,0,2.14447,0.694598,0.0507747,0.256813,4.15e-05,8.60164e-05,0.692326,0.694598,0.0507747,0.256813,8.60164e-05,0.692326,0.0568347,0.546011,1089.49,0,0,3.14767,3.14767,0.0328986,300.581,1.74572,0.0244971,0.0502037,0.00432234,-2.90562e-06
-2.04011,0.919714,0.000146839,7,183,0,5.04729,0.704493,0.0494628,0.243696,4.15e-05,8.36169e-05,0.706757,0.704493,0.0494628,0.243696,8.36169e-05,0.706757,0.056742,0.545959,1089.2,0,0,3.20881,3.20881,0.0335309,300.641,1.73738,0.0245489,0.109734,-0.00401092,4.89229e-05
-1.49287,0.838661,0.000214743,6,79,0,5.65761,0.700951,0.0495495,0.247706,4.15e-05,8.44643e-05,0.70266,0.700951,0.0495495,0.247706,8.44643e-05,0.70266,0.057108,0.546164,1089.5,0,0,3.19103,3.19103,0.0333533,300.567,1.73978,0.0243453,0.03591,-0.00160964,-0.000154734
-1.26898,0.87355,0.000255471,5,63,0,2.90114,0.704685,0.0492677,0.244448,4.15e-05,8.35716e-05,0.706201,0.704685,0.0492677,0.244448,8.35716e-05,0.706201,0.0568916,0.546043,1089.33,0,0,3.2064,3.2064,0.0335287,300.435,1.73773,0.0244654,-0.0959282,-0.00366521,-3.46403e-05
-0.822204,0.176874,0.000330181,2,7,0,1.82232,0.704895,0.0495007,0.244057,4.15e-05,8.35217e-05,0.706358,0.704895,0.0495007,0.244057,8.35217e-05,0.706358,0.0566586,0.545912,1089.17,0,0,3.20709,3.20709,0.0335232,300.549,1.73763,0.0245957,0.0182449,-0.00376027,9.57286e-05
-2.67192,0.997872,7.76919e-05,7,207,0,4.31838,0.713777,0.0486475,0.234574,4.15e-05,8.14561e-05,0.716697,0.713777,0.0486475,0.234574,8.14561e-05,0.716697,0.0563243,0.54572,1088.81,0,0,3.25341,3.25341,0.0340172,300.462,1.73142,0.0247848,-0.0689818,-0.00997579,0.000284778
-2.53174,0.987694,0.000136245,5,39,0,3.23151,0.712343,0.048397,0.235412,4.15e-05,8.17842e-05,0.71611,0.712343,0.048397,0.235412,8.17842e-05,0.71611,0.0567254,0.54595,1089.07,0,0,3.25069,3.25069,0.0339923,300.431,1.73176,0.0245582,-0.100325,-0.00963076,5.8222e-05
-1.61684,0.526562,0.000231252,5,47,0,4.91673,0.70926,0.0491672,0.23987,4.15e-05,8.24969e-05,0.71088,0.70926,0.0491672,0.23987,8.24969e-05,0.71088,0.0564145,0.545772,1088.96,0,0,3.22709,3.22709,0.0337421,300.461,1.73495,0.0247335,-0.0697315,-0.00643809,0.000233513
-1.89702,0.968825,0.000129449,5,47,0,2.57379,0.709468,0.0488013,0.238232,4.15e-05,8.24485e-05,0.712884,0.709468,0.0488013,0.238232,8.24485e-05,0.712884,0.0567153,0.545944,1089.1,0,0,3.23603,3.23603,0.0338268,300.54,1.73372,0.0245639,0.00874149,-0.00767304,6.38895e-05
-3.92651,0.719829,0.000208511,6,67,0,5.43924,0.714915,0.048706,0.234168,4.15e-05,8.11968e-05,0.717045,0.714915,0.048706,0.234168,8.11968e-05,0.717045,0.0561333,0.545609,1088.7,0,0,3.25504,3.25504,0.0340417,300.397,1.73122,0.0248938,-0.13446,-0.0101731,0.000393838
-1.34686,0.91228,0.000185501,6,75,0,5.76281,0.706687,0.0491365,0.241441,4.15e-05,8.30987e-05,0.70934,0.706687,0.0491365,0.241441,8.30987e-05,0.70934,0.0567596,0.545969,1089.18,0,0,3.22019,3.22019,0.0336591,300.559,1.73585,0.0245391,0.0277901,-0.00554106,3.90787e-05
-1.50492,1,0.000259286,2,3,0,1.54459,0.706599,0.0490077,0.241421,4.15e-05,8.31193e-05,0.709488,0.706599,0.0490077,0.241421,8.31193e-05,0.709488,0.0568856,0.54604,1089.26,0,0,3.22085,3.22085,0.0336696,300.526,1.73576,0.0244687,-0.00520598,-0.00563228,-3.13066e-05
-1.66595,0.391119,0.00044236,1,3,0,2.82393,0.706926,0.0489684,0.240945,4.15e-05,8.30424e-05,0.710003,0.706926,0.0489684,0.240945,8.30424e-05,0.710003,0.0568802,0.546037,1089.25,0,0,3.22313,3.22313,0.0336922,300.538,1.73545,0.0244717,0.00668243,-0.00594232,-2.83033e-05
-1.25939,0.972616,0.000183435,7,167,0,3.08069,0.699637,0.0498061,0.249292,4.15e-05,8.47818e-05,0.700817,0.699637,0.0498061,0.249292,8.47818e-05,0.700817,0.0570458,0.546129,1089.48,0,0,3.18314,3.18314,0.0332661,300.61,1.74085,0.0243797,0.0786168,-0.000538914,-0.000120329
-1.25939,0.000304308,0.000292322,1,1,0,4.39171,0.699637,0.0498061,0.249292,4.15e-05,8.47818e-05,0.700817,0.699637,0.0498061,0.249292,8.47818e-05,0.700817,0.0570458,0.546129,1089.48,0,0,3.18314,3.18314,0.0332661,300.61,1.74085,0.0243797,0.0786168,-0.000538914,-0.000120329
-1.14667,0.997341,5.0345e-05,6,127,0,1.8497,0.701052,0.0499735,0.249682,4.15e-05,8.444e-05,0.70026,0.701052,0.0499735,0.249682,8.444e-05,0.70026,0.0567211,0.545947,1089.32,0,0,3.18083,3.18083,0.0332622,300.427,1.74121,0.0245607,-0.103803,-0.000180151,6.06548e-05
-2.8416,0.992714,8.49879e-05,4,23,0,3.69518,0.699868,0.0495709,0.248286,4.15e-05,8.47257e-05,0.702059,0.699868,0.0495709,0.248286,8.47257e-05,0.702059,0.0572252,0.546229,1089.57,0,0,3.18842,3.18842,0.0333184,300.637,1.74012,0.0242806,0.105685,-0.00127224,-0.000219402
-3.66434,0.892526,0.000141013,2,3,0,4.04098,0.69981,0.0494092,0.248328,4.15e-05,8.47398e-05,0.702178,0.69981,0.0494092,0.248328,8.47398e-05,0.702178,0.0573768,0.546312,1089.66,0,0,3.18893,3.18893,0.03333,300.58,1.74005,0.0241974,0.0489897,-0.00134265,-0.000302644
-2.30438,0.997519,0.00018572,6,95,0,6.28029,0.692674,0.0507568,0.257694,4.15e-05,8.64948e-05,0.691463,0.692674,0.0507568,0.257694,8.64948e-05,0.691463,0.057094,0.546156,1089.64,0,0,3.14409,3.14409,0.0328469,300.711,1.74617,0.024353,0.180148,0.0047803,-0.000147008
-7.43999,0.979196,0.000307885,3,7,0,7.69182,0.691874,0.0503574,0.256755,4.15e-05,8.6695e-05,0.692801,0.691874,0.0503574,0.256755,8.6695e-05,0.692801,0.0575451,0.546403,1089.88,0,0,3.14952,3.14952,0.0328932,300.807,1.74539,0.0241055,0.275587,0.00399663,-0.000394466
-7.43999,2.79713e-13,0.000487019,1,1,0,10.8013,0.691874,0.0503574,0.256755,4.15e-05,8.6695e-05,0.692801,0.691874,0.0503574,0.256755,8.6695e-05,0.692801,0.0575451,0.546403,1089.88,0,0,3.14952,3.14952,0.0328932,300.807,1.74539,0.0241055,0.275587,0.00399663,-0.000394466
-7.67872,0.989781,8.88418e-05,3,7,0,7.95437,0.691903,0.0504499,0.25675,4.15e-05,8.66878e-05,0.692713,0.691903,0.0504499,0.25675,8.66878e-05,0.692713,0.0574601,0.546357,1089.82,0,0,3.14916,3.14916,0.0328862,300.836,1.74544,0.0241519,0.305097,0.00404674,-0.000348143
-3.69595,0.976369,0.000144007,3,7,0,10.5484,0.692397,0.050538,0.257216,4.15e-05,8.65641e-05,0.692159,0.692397,0.050538,0.257216,8.65641e-05,0.692159,0.0573198,0.546281,1089.76,0,0,3.14691,3.14691,0.0328737,300.736,1.74577,0.0242286,0.205271,0.00437604,-0.000271378
-2.97528,0.736736,0.000225381,2,3,0,4.51582,0.692533,0.0503706,0.2575,4.15e-05,8.653e-05,0.692043,0.692533,0.0503706,0.2575,8.653e-05,0.692043,0.0574491,0.546351,1089.86,0,0,3.14645,3.14645,0.0328817,300.619,1.74584,0.0241579,0.0883514,0.00444839,-0.000342126
-0.413293,0.986466,0.000208963,6,111,0,4.072,0.698684,0.0502002,0.251795,4.15e-05,8.50132e-05,0.69792,0.698684,0.0502002,0.251795,8.50132e-05,0.69792,0.0568193,0.546003,1089.4,0,0,3.17091,3.17091,0.0331475,300.527,1.74255,0.0245057,-0.00453351,0.0011522,5.68869e-06
-0.413293,0.114774,0.000331618,2,7,0,1.40607,0.698684,0.0502002,0.251795,4.15e-05,8.50132e-05,0.69792,0.698684,0.0502002,0.251795,8.50132e-05,0.69792,0.0568193,0.546003,1089.4,0,0,3.17091,3.17091,0.0331475,300.527,1.74255,0.0245057,-0.00453351,0.0011522,5.68869e-06
-0.592274,0.964273,8.11865e-05,3,7,0,1.70758,0.698813,0.0500808,0.251639,4.15e-05,8.49819e-05,0.698195,0.698813,0.0500808,0.251639,8.49819e-05,0.698195,0.0569076,0.546052,1089.46,0,0,3.17207,3.17207,0.0331639,300.488,1.74239,0.0244564,-0.0430701,0.000994445,-4.35977e-05
-1.55145,0.937164,0.000122844,5,55,0,2.471,0.699569,0.0497447,0.25027,4.15e-05,8.47982e-05,0.6999,0.699569,0.0497447,0.25027,8.47982e-05,0.6999,0.0571086,0.546164,1089.56,0,0,3.17927,3.17927,0.0332424,300.458,1.7414,0.0243449,-0.0730307,5.96223e-06,-0.000155099
-1.71648,0.999914,0.000174672,6,127,0,3.14912,0.697712,0.0506175,0.253242,4.15e-05,8.52503e-05,0.696055,0.697712,0.0506175,0.253242,8.52503e-05,0.696055,0.0565788,0.545866,1089.28,0,0,3.16311,3.16311,0.0330574,300.604,1.74361,0.0246407,0.0733682,0.00222147,0.000140665
-1.65573,0.477179,0.000282237,6,75,0,3.33726,0.695803,0.0505351,0.254319,4.15e-05,8.57187e-05,0.69506,0.695803,0.0505351,0.254319,8.57187e-05,0.69506,0.0568901,0.546042,1089.47,0,0,3.15893,3.15893,0.0330055,300.679,1.74416,0.0244662,0.147924,0.00276397,-3.38283e-05
-1.11054,0.997549,0.000151983,2,7,0,1.912,0.695974,0.0502231,0.254511,4.15e-05,8.56766e-05,0.695181,0.695974,0.0502231,0.254511,8.56766e-05,0.695181,0.0571409,0.546182,1089.64,0,0,3.15944,3.15944,0.0330286,300.517,1.7441,0.024327,-0.013647,0.00270207,-0.000172958
-1.39978,0.911738,0.000243168,4,23,0,2.72764,0.696456,0.0507131,0.254764,4.15e-05,8.5558e-05,0.694437,0.696456,0.0507131,0.254764,8.5558e-05,0.694437,0.0566537,0.545909,1089.35,0,0,3.15638,3.15638,0.0329882,300.594,1.74453,0.0245985,0.0633356,0.00313809,9.84611e-05
-1.39978,0.0239105,0.000324058,5,39,0,3.89694,0.696456,0.0507131,0.254764,4.15e-05,8.5558e-05,0.694437,0.696456,0.0507131,0.254764,8.5558e-05,0.694437,0.0566537,0.545909,1089.35,0,0,3.15638,3.15638,0.0329882,300.594,1.74453,0.0245985,0.0633356,0.00313809,9.84611e-05
-0.408444,0.99618,6.91985e-05,7,151,0,2.09483,0.699059,0.0501043,0.250949,4.15e-05,8.49221e-05,0.698862,0.699059,0.0501043,0.250949,8.49221e-05,0.698862,0.0568561,0.546023,1089.41,0,0,3.17487,3.17487,0.0331852,300.561,1.742,0.0244851,0.0296816,0.000605239,-1.48518e-05
-0.695237,0.996195,0.000109958,7,215,0,1.38303,0.695317,0.0505397,0.255892,4.15e-05,8.58385e-05,0.693483,0.695317,0.0505397,0.255892,8.58385e-05,0.693483,0.0569475,0.546074,1089.55,0,0,3.15243,3.15243,0.0329542,300.528,1.74506,0.0244342,-0.00325415,0.00367145,-6.57682e-05
-2.60717,0.592667,0.000173856,1,3,0,3.29669,0.695272,0.0509147,0.255879,4.15e-05,8.58497e-05,0.69312,0.695272,0.0509147,0.255879,8.58497e-05,0.69312,0.0566291,0.545895,1089.34,0,0,3.15093,3.15093,0.0329229,300.67,1.74527,0.0246123,0.139189,0.00387531,0.000112313
